also_inside_bb,attribution_only,bar,bars_held_at_signal,base_trade_entry_notional,base_trade_pnl,baseline_realized_return,bb_lower_prev,bb_upper_prev,direction,donchian_lower_prev,donchian_upper_prev,entry_bar,entry_price,entry_time,exit_bar,exit_time,giveback_capture_ratio,is_top20,is_worst20,lead_time_bars,life_mfe,position,post_return_12,post_return_144,post_return_24,post_return_288,post_return_6,post_return_72,regime,signal_close,signal_mfe_capture_ratio,signal_return_from_entry,signal_vs_baseline_return_delta,time,tol,tol_bp
True,True,191196,1708,89091.31487584411,-3721.374003860561,-0.041770334280581606,1816.0815189965629,1920.902481003437,short,1805.0,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,0.6864630492347185,False,False,884,0.11509775896757024,-1,0.001929907518391838,0.042000228728270805,-0.0042730605933105625,0.023247325715248346,0.0011262498626525286,0.05453672143101018,NEUTRAL,1822.25,0.5726767917067146,0.06591381533818086,0.10768414961876246,2021-07-19 22:25:00,0.005,50
True,True,191216,1728,89091.31487584411,-3721.374003860561,-0.041770334280581606,1810.9226471535167,1917.8870061798161,short,1805.0,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,0.6982293908549265,False,False,864,0.11509775896757024,-1,0.004611348888581945,0.03326252172628852,0.01972633148533265,0.017718176376137817,-0.005206111712657613,0.03986600814011987,NEUTRAL,1819.1,0.5887132774821542,0.06775957891264928,0.10952991319323088,2021-07-20 00:05:00,0.005,50
False,True,191230,1742,89091.31487584411,-3721.374003860561,-0.041770334280581606,1807.4403133152298,1915.5279000181038,short,1779.28,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,0.8230980959282508,False,False,850,0.11509775896757024,-1,0.007120708124259911,0.018745794030089025,0.033600268478122475,0.015289042473982883,0.0012667664385366262,0.012721881749995667,NEUTRAL,1786.33,0.758898308423871,0.08734749458386748,0.12911782886444909,2021-07-20 01:15:00,0.0,0
False,True,191231,1743,89091.31487584411,-3721.374003860561,-0.041770334280581606,1806.9132077288311,1915.4327656045023,short,1779.28,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,0.81236613967209,False,False,849,0.11509775896757024,-1,0.014798554744442693,0.029798598999614345,0.03525095765487385,0.0143670340635913,0.0021958570004143585,0.016349300127249666,NEUTRAL,1789.1,0.7442715986614258,0.08566399306914096,0.12743432734972257,2021-07-20 01:20:00,0.005,50
False,True,191239,1751,89091.31487584411,-3721.374003860561,-0.041770334280581606,1802.9141950024905,1914.3189783308435,short,1779.28,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,0.8067615687921689,False,False,841,0.11509775896757024,-1,0.021408768867440253,0.028065018057381597,0.033930210937815675,0.004876926357850753,0.01785531566560916,0.017502486148600616,NEUTRAL,1790.55,0.7366330629045734,0.0847848147217336,0.1265551490023152,2021-07-20 02:00:00,0.005,50
False,True,191244,1756,89091.31487584411,-3721.374003860561,-0.041770334280581606,1800.108924591044,1913.8449420756228,short,1758.58,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,0.9061907949626122,False,False,836,0.11509775896757024,-1,0.020777913996900432,0.0021915506072185398,0.02150450518226177,-0.009516701924102033,0.00725840965505431,0.003410699363904479,NEUTRAL,1765.17,0.8721463279968275,0.1003820878442303,0.1421524221248119,2021-07-20 02:25:00,0.0,0
False,True,191248,1760,89091.31487584411,-3721.374003860561,-0.041770334280581606,1797.1297168206306,1913.7240965127025,short,1752.19,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,0.9359622800153768,False,False,832,0.11509775896757024,-1,0.015588797790527797,-0.0011479033715399156,0.011311527286326672,-0.019403176586759163,0.017040260146042874,0.0073587144027922324,NEUTRAL,1757.71,0.91272223612297,0.10505228393762334,0.14682261821820494,2021-07-20 02:45:00,0.0,0
False,True,191255,1767,89091.31487584411,-3721.374003860561,-0.041770334280581606,1791.2305362932043,1913.9838637067955,short,1720.2,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,1.056333505212516,False,False,825,0.11509775896757024,-1,-0.0007690039375314317,-0.028577531449899385,-0.010648164050424125,-0.039109934835309,-0.0005320687062633223,-0.010291212095180802,NEUTRAL,1728.18,1.076777598694707,0.12393468851624245,0.16570502279682406,2021-07-20 03:20:00,0.0,0
False,True,191256,1768,89091.31487584411,-3721.374003860561,-0.041770334280581606,1790.130244778801,1914.1694885545328,short,1719.01,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,1.0519415586235736,False,False,824,0.11509775896757024,-1,0.0007118014363343139,-0.045061960195268425,-0.009593411187922007,-0.03852056135044368,-0.0002081406105457484,-0.006309547068761412,NEUTRAL,1729.24,1.0707917628866506,0.12324573222918733,0.16501606650976894,2021-07-20 03:25:00,0.005,50
False,True,191258,1770,89091.31487584411,-3721.374003860561,-0.041770334280581606,1787.9036761027717,1914.5008572305617,short,1719.01,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,1.0338506507764629,False,False,822,0.11509775896757024,-1,-0.005792214346340141,-0.03752477501235285,-0.006156985943268634,-0.03842697875644807,0.003496220146100404,-0.0018826753565281962,NEUTRAL,1733.62,1.0461354512037802,0.12040784601008303,0.16217818029066464,2021-07-20 03:35:00,0.005,50
False,True,191267,1779,89091.31487584411,-3721.374003860561,-0.041770334280581606,1778.950932522878,1915.3663474771217,short,1719.01,1927.97,189488,1942.36145,2021-07-14 00:05:00,192080,2021-07-23 00:05:00,1.0508237155344466,False,False,813,0.11509775896757024,-1,-0.009886763072625038,-0.034833949986885715,-0.010175757887929238,-0.06120200188898417,-0.008160620275958541,-0.011171778965724188,NEUTRAL,1729.51,1.0692682413557806,0.12307037831524537,0.16484071259582697,2021-07-20 04:20:00,0.005,50
True,True,192656,0,85352.12260900838,34274.426910554714,0.4015650210313254,2046.5935770514968,2198.96700961517,long,1995.46,2198.47,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.9006273098888606,False,False,17280,0.8453199039190029,1,-0.012578069990947016,-0.01978382728128969,-0.01930832045502351,-3.6577448174313076e-05,-0.0075761039531075935,-0.012706091059557223,BULL,2187.14,0.0022562518607544746,0.001907254606150044,-0.39965776642517536,2021-07-25 00:05:00,0.0,0
True,True,192656,0,85352.12260900838,34274.426910554714,0.4015650210313254,2046.5935770514968,2198.96700961517,long,1995.46,2198.47,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.9006273098888606,False,False,17280,0.8453199039190029,1,-0.012578069990947016,-0.01978382728128969,-0.01930832045502351,-3.6577448174313076e-05,-0.0075761039531075935,-0.012706091059557223,BULL,2187.14,0.0022562518607544746,0.001907254606150044,-0.39965776642517536,2021-07-25 00:05:00,0.005,50
True,True,192660,4,85352.12260900838,34274.426910554714,0.4015650210313254,2049.6490520787224,2199.6129212546107,long,1995.46,2198.47,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.9116007060293806,False,False,17276,0.8453199039190029,1,-0.01359056471139597,-0.013710022007709655,-0.011104934045788939,0.022131761397834016,-0.011398982775176925,-0.005779895337030605,BULL,2176.51,-0.0035042869561371956,-0.0029622435130665092,-0.4045272645443919,2021-07-25 00:25:00,0.005,50
True,True,192943,287,85352.12260900838,34274.426910554714,0.4015650210313254,2132.5484445651277,2185.4122487682057,long,2106.86,2198.47,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.9076676261332959,False,False,16993,0.8453199039190029,1,0.05661095618991707,0.073668085418654,0.058913370514419805,0.019107287003742535,0.02321677551918988,0.07682817201144765,BULL,2180.32,-0.0014395971261882937,-0.0012169201043915612,-0.40278194113571697,2021-07-26 00:00:00,0.005,50
False,True,192946,290,85352.12260900838,34274.426910554714,0.4015650210313254,2132.3400713998153,2185.749795266851,long,2106.86,2220.0,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.8728583205962934,False,False,16990,0.8453199039190029,1,0.027357229318350162,0.05669274267854241,0.03844555653917725,0.004204982746472519,0.014615815432422297,0.07266806381095181,BULL,2214.04,0.016833720738871686,0.01422987919758234,-0.38733514183374307,2021-07-26 00:15:00,0.0,0
False,True,192950,294,85352.12260900838,34274.426910554714,0.4015650210313254,2131.3173127477685,2187.457460585565,long,2106.86,2234.7,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.8571466471006471,False,False,16986,0.8453199039190029,1,0.03716928487480131,0.055260490028080866,0.03939872424033086,-0.00274979141060272,0.025932372177314367,0.06391358567416972,BULL,2229.26,0.025081641791843835,0.021202011029612278,-0.38036301000171313,2021-07-26 00:35:00,0.0,0
False,True,192956,300,85352.12260900838,34274.426910554714,0.4015650210313254,2127.284458295861,2193.5487150374724,long,2106.86,2340.06,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7974691277324943,False,False,16980,0.8453199039190029,1,0.004162531098742095,0.01490116174843803,0.009256384806761275,-0.030003454201227076,0.010952878573895708,0.032775559995977366,BULL,2287.07,0.05640965204626608,0.04768420164785403,-0.3538808193834714,2021-07-26 01:05:00,0.0,0
False,True,192956,300,85352.12260900838,34274.426910554714,0.4015650210313254,2127.284458295861,2193.5487150374724,long,2106.86,2340.06,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7974691277324943,False,False,16980,0.8453199039190029,1,0.004162531098742095,0.01490116174843803,0.009256384806761275,-0.030003454201227076,0.010952878573895708,0.032775559995977366,BULL,2287.07,0.05640965204626608,0.04768420164785403,-0.3538808193834714,2021-07-26 01:05:00,0.005,50
False,True,193002,346,85352.12260900838,34274.426910554714,0.4015650210313254,2098.1849979535164,2258.679535379817,long,2106.86,2343.32,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7597693697784215,False,False,16934,0.8453199039190029,1,0.010505295684694715,0.017348155225319406,0.013436105337000015,-0.06070778407550381,0.005405428668568968,0.014778855133650737,BULL,2323.59,0.07620032726666927,0.06441365332365745,-0.33715136770766796,2021-07-26 04:55:00,0.005,50
False,True,193009,353,85352.12260900838,34274.426910554714,0.4015650210313254,2095.7584637048444,2267.234762961822,long,2106.86,2343.32,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7516348108332382,False,False,16927,0.8453199039190029,1,0.021081120494795158,0.014038353485140265,0.0071414172174637525,-0.05673673690847392,0.007017032172835114,0.005897566771178697,BULL,2331.47,0.08047060439527756,0.06802340357572012,-0.3335416174556053,2021-07-26 05:30:00,0.005,50
False,True,193013,357,85352.12260900838,34274.426910554714,0.4015650210313254,2094.41542570264,2272.3598809640266,long,2106.86,2343.98,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7388858510650892,False,False,16923,0.8453199039190029,1,0.004048945738153842,0.007287249020829112,-0.008063759162393103,-0.060998711505149794,0.016946693858743256,-0.00036692237458513244,BULL,2343.82,0.08716323415902294,0.07368081672457483,-0.3278842043067506,2021-07-26 05:50:00,0.0,0
False,True,193020,364,85352.12260900838,34274.426910554714,0.4015650210313254,2091.11364281013,2282.9434238565373,long,2106.86,2388.12,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7001641117206951,False,False,16916,0.8453199039190029,1,-0.008428063309159017,-0.005681698882557096,-0.025825904011623768,-0.07250570059588546,-0.011136633729890377,-0.012996938685524428,BULL,2381.33,0.1074904035872081,0.0908637776325536,-0.3107012433987718,2021-07-26 06:25:00,0.0,0
False,True,193022,366,85352.12260900838,34274.426910554714,0.4015650210313254,2089.98998370489,2286.3836162951097,long,2106.86,2390.0,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7100639112491611,False,False,16914,0.8453199039190029,1,-0.02154957963351789,0.0022009157833491333,-0.021448388103249005,-0.07136532672215323,-0.004094040662129705,-0.008133269245364172,BULL,2371.74,0.10229345464515784,0.0864706932521877,-0.3150943277791377,2021-07-26 06:35:00,0.005,50
True,True,193141,485,85352.12260900838,34274.426910554714,0.4015650210313254,2106.298594985931,2381.698205014069,long,2106.86,2390.0,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7098368042735335,False,False,16795,0.8453199039190029,1,-0.0032715560127490884,-0.08130828513128385,-0.0022007116477513744,-0.050304389618711975,-0.006214270055144411,-0.06144707330646382,BULL,2371.96,0.10241267558022087,0.08657147308156032,-0.3149935479497651,2021-07-26 16:30:00,0.005,50
True,True,193174,518,85352.12260900838,34274.426910554714,0.4015650210313254,2119.583189451378,2403.869663881955,long,2106.86,2401.6,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6811387409897651,False,False,16762,0.8453199039190029,1,-0.041795846251291846,-0.0813539687302064,-0.060339367270060396,-0.0687693769376938,-0.009330099676634451,-0.09268843551021777,BULL,2399.76,0.11747786646541265,0.09930637879315207,-0.30225864223817334,2021-07-26 19:15:00,0.0,0
False,True,193176,520,85352.12260900838,34274.426910554714,0.4015650210313254,2120.5756660868956,2405.7269472464377,long,2106.86,2430.19,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6620204628597152,False,False,16760,0.8453199039190029,1,-0.06752319830623432,-0.09366574590204613,-0.0699670840432044,-0.0761036769935658,-0.022962601518434655,-0.09706072084291328,BULL,2418.28,0.1275141015443246,0.10779020806576645,-0.29377481296555896,2021-07-26 19:25:00,0.0,0
False,True,193177,521,85352.12260900838,34274.426910554714,0.4015650210313254,2121.0850954009447,2406.6677045990555,long,2106.86,2430.83,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6673161846095615,False,False,16759,0.8453199039190029,1,-0.058036176781385396,-0.09278743550960378,-0.06990862565526401,-0.06970557155585022,-0.038037419969749076,-0.09500445475830355,BULL,2413.15,0.12473408610399969,0.10544020568085766,-0.29612481535046775,2021-07-26 19:30:00,0.005,50
False,True,193658,1002,85352.12260900838,34274.426910554714,0.4015650210313254,2205.998307731354,2318.220252268646,long,2174.97,2345.41,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7481869140214474,False,False,16278,0.8453199039190029,1,-0.009474004308701711,-0.018960857628672168,-0.02100385042037678,-0.01598845302187324,-0.006158959401407427,-0.022421524663677084,BULL,2334.81,0.08228059495486532,0.06955342462164515,-0.33201159640968025,2021-07-28 11:35:00,0.0,0
False,True,193659,1003,85352.12260900838,34274.426910554714,0.4015650210313254,2206.4783786196776,2318.559168046989,long,2174.97,2345.41,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.7512425351480647,False,False,16277,0.8453199039190029,1,-0.014619293693848068,-0.015061003066234924,-0.02076891738319353,-0.01698651285460051,-0.003031927439586468,-0.02536612560842255,BULL,2331.85,0.08067653146493116,0.06819747782645402,-0.3333675432048714,2021-07-28 11:40:00,0.005,50
False,True,194087,1431,85352.12260900838,34274.426910554714,0.4015650210313254,2280.374290564767,2329.3770161019,long,2252.35,2400.24,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6889429625158549,False,False,15849,0.8453199039190029,1,0.0009865395869910198,-0.018485076498620412,0.0039252570855281554,0.018990887049577854,-0.005116629044394139,0.007587158264359184,BULL,2392.2,0.11338100160598627,0.09584321738381263,-0.3057218036475128,2021-07-29 23:20:00,0.0,0
False,True,194091,1435,85352.12260900838,34274.426910554714,0.4015650210313254,2277.8191230782945,2333.8357569217055,long,2252.35,2400.24,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6963136161793839,False,False,15845,0.8453199039190029,1,0.0025869370162596717,-0.017580270517303487,0.014859164968596295,0.028686909343999867,-0.0030565268798269374,0.01018423016611747,BULL,2385.06,0.10951174034986146,0.09257245383054769,-0.3089925672007777,2021-07-29 23:40:00,0.005,50
False,True,194103,1447,85352.12260900838,34274.426910554714,0.4015650210313254,2273.0663177313995,2342.9210956019338,long,2252.35,2408.14,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6899442978174825,False,False,15833,0.8453199039190029,1,0.012240562388394327,-0.022285601970533975,0.01727980997227374,0.025493156241766846,0.006666025434608924,0.002517532817838619,BULL,2391.23,0.11285534566502829,0.09539886995430757,-0.30616615107701783,2021-07-30 00:40:00,0.0,0
False,True,194103,1447,85352.12260900838,34274.426910554714,0.4015650210313254,2273.0663177313995,2342.9210956019338,long,2252.35,2408.14,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6899442978174825,False,False,15833,0.8453199039190029,1,0.012240562388394327,-0.022285601970533975,0.01727980997227374,0.025493156241766846,0.006666025434608924,0.002517532817838619,BULL,2391.23,0.11285534566502829,0.09539886995430757,-0.30616615107701783,2021-07-30 00:40:00,0.005,50
False,True,194112,1456,85352.12260900838,34274.426910554714,0.4015650210313254,2271.4017750419184,2350.365211624748,long,2266.15,2413.17,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.682759458952194,False,False,15824,0.8453199039190029,1,0.013981377622290125,-0.024597717445240086,0.014907075752963683,0.019748226787702494,0.014798660656578422,0.0024935472168594597,BULL,2398.19,0.11662706251973802,0.0985871772835405,-0.3029778437477849,2021-07-30 01:25:00,0.005,50
False,True,194117,1461,85352.12260900838,34274.426910554714,0.4015650210313254,2269.382463302575,2355.6936966974254,long,2266.15,2444.62,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6456790836589219,False,False,15819,0.8453199039190029,1,-0.004149360546565228,-0.037697556807210986,-0.005570824654596573,0.010747254643380888,-0.0009654452756859833,-0.013429960026457355,BULL,2434.11,0.13609258973542485,0.11504177487923761,-0.2865232461520878,2021-07-30 01:50:00,0.0,0
False,True,194120,1464,85352.12260900838,34274.426910554714,0.4015650210313254,2267.2553812773267,2359.825152056007,long,2266.15,2449.13,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.637296771649418,False,False,15816,0.8453199039190029,1,-0.0031815185301957705,-0.03664683506467448,-0.009945828197999385,0.006432645573922313,-0.006219725414887245,-0.018622324678674862,BULL,2442.23,0.1404929260659199,0.11876146676334298,-0.2828035542679824,2021-07-30 02:05:00,0.0,0
False,True,194122,1466,85352.12260900838,34274.426910554714,0.4015650210313254,2265.8495355959594,2362.5471044040405,long,2266.15,2450.83,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.650912867142688,False,False,15814,0.8453199039190029,1,0.003334650726212862,-0.033663504923755916,-0.00111155024207088,0.01539702927905684,-0.00012350558245244336,-0.012280571748509717,BULL,2429.04,0.13334508909557163,0.1127192579023395,-0.2888457631289859,2021-07-30 02:15:00,0.005,50
False,True,194357,1701,85352.12260900838,34274.426910554714,0.4015650210313254,2301.5045020029347,2421.539124663732,long,2302.11,2462.52,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6390413661440072,False,False,15579,0.8453199039190029,1,-0.0014914731985543606,0.00627729928622367,0.010518164012882414,0.03757774918665535,-0.006760798839601123,0.008326026207314818,BULL,2440.54,0.1395770925193019,0.11798729443771006,-0.28357772659361535,2021-07-30 21:50:00,0.0,0
False,True,194357,1701,85352.12260900838,34274.426910554714,0.4015650210313254,2301.5045020029347,2421.539124663732,long,2302.11,2462.52,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6390413661440072,False,False,15579,0.8453199039190029,1,-0.0014914731985543606,0.00627729928622367,0.010518164012882414,0.03757774918665535,-0.006760798839601123,0.008326026207314818,BULL,2440.54,0.1395770925193019,0.11798729443771006,-0.28357772659361535,2021-07-30 21:50:00,0.005,50
False,True,194382,1726,85352.12260900838,34274.426910554714,0.4015650210313254,2304.716410518779,2433.9578828145536,long,2302.11,2471.05,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.618622384426275,False,False,15554,0.8453199039190029,1,-0.0008250959224817,-0.0007681927554140655,0.0001016127983350934,0.028732034857254396,0.0009307732327501483,-0.01030760226312033,BULL,2460.32,0.15029613840811853,0.12704831727854793,-0.2745167037527775,2021-07-30 23:55:00,0.0,0
False,True,194383,1727,85352.12260900838,34274.426910554714,0.4015650210313254,2304.7416040258736,2434.6175959741263,long,2302.11,2471.05,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6319081425004516,False,False,15553,0.8453199039190029,1,0.004429099675172132,0.0027498008130912854,0.004653823367178234,0.032662567161739764,0.002811089092729313,-0.004572105660993975,BULL,2447.45,0.1433217137069522,0.12115269726026767,-0.28041232377105774,2021-07-31 00:00:00,0.005,50
False,True,194389,1733,85352.12260900838,34274.426910554714,0.4015650210313254,2305.428606432411,2438.140246900922,long,2302.11,2471.05,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6248058879899364,False,False,15547,0.8453199039190029,1,-0.001935355066352118,0.0030110050400720123,0.006686142450281762,0.03671062978491069,0.0016134749605798415,-0.01089910484735146,BULL,2454.33,0.14705007749436652,0.12430435737881984,-0.27726066365250557,2021-07-31 00:30:00,0.005,50
False,True,194394,1738,85352.12260900838,34274.426910554714,0.4015650210313254,2306.093491966994,2440.8563213663388,long,2302.11,2471.05,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6207179624286512,False,False,15542,0.8453199039190029,1,0.0009274739758124984,0.001464432593388132,0.003006154684760398,0.04505977732488842,-0.005182464233267736,-0.010242892417086646,BULL,2458.29,0.14919605432549465,0.12611839430752148,-0.27544662672380393,2021-07-31 00:55:00,0.005,50
False,True,194408,1752,85352.12260900838,34274.426910554714,0.4015650210313254,2309.012663065347,2447.8809369346523,long,2302.11,2471.05,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.621079268980785,False,False,15528,0.8453199039190029,1,0.007758529500313305,-0.007075030309934283,-0.007034345834316502,0.0452411368869865,0.0050652172144152185,0.0008299633026029873,BULL,2457.94,0.14900638465607677,0.1259580627607928,-0.2756069582705326,2021-07-31 02:05:00,0.005,50
False,True,194412,1756,85352.12260900838,34274.426910554714,0.4015650210313254,2310.2026918496476,2449.9694681503524,long,2302.11,2480.0,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6065340994963139,False,False,15524,0.8453199039190029,1,-0.004902853120714701,-0.007423049073029153,-0.009417361439788441,0.04258038939656861,-0.002568739052519753,-0.004757223820099354,BULL,2472.03,0.1566419436334996,0.13241255274195574,-0.2691524682893697,2021-07-31 02:25:00,0.0,0
False,True,194413,1757,85352.12260900838,34274.426910554714,0.4015650210313254,2310.4452866367214,2450.5658600299453,long,2302.11,2484.26,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6078657722170359,False,False,15523,0.8453199039190029,1,-0.006103434598541346,-0.00843876733286375,-0.008701846410387182,0.04099986238940567,0.0009592267903544283,-0.0027157855541253273,BULL,2470.74,0.15594287542335916,0.131821616469727,-0.2697434045615984,2021-07-31 02:30:00,0.005,50
False,True,194421,1765,85352.12260900838,34274.426910554714,0.4015650210313254,2313.1529150157494,2454.6981783175834,long,2304.41,2484.26,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6110452698758129,False,False,15515,0.8453199039190029,1,-0.008465509835228424,-0.006941799113329927,-0.008295308105654708,0.042838154364863934,-0.002240989439387775,-0.0014264525907135006,BULL,2467.66,0.15427378233248187,0.13041069885851475,-0.27115432217281066,2021-07-31 03:10:00,0.005,50
True,True,194511,1855,85352.12260900838,34274.426910554714,0.4015650210313254,2330.808404385353,2475.5224222813144,long,2316.16,2484.26,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6069986364919144,False,False,15425,0.8453199039190029,1,-0.0031113700547827916,0.025926735124899736,-0.00520719539727621,0.04814733894917422,0.002055365393796693,-0.0058828765405125605,BULL,2471.58,0.1563980826299623,0.132206412181876,-0.2693586088494494,2021-07-31 10:40:00,0.005,50
True,True,194518,1862,85352.12260900838,34274.426910554714,0.4015650210313254,2330.467837858331,2477.6078421416687,long,2316.16,2484.26,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.6269840503470858,False,False,15418,0.8453199039190029,1,0.005289084992374349,0.03752110332678149,0.0005056642552463408,0.04944091476294954,0.003812871602058676,-0.003184869220542952,BULL,2452.22,0.14590664034444722,0.12333778719711264,-0.2782272338342128,2021-07-31 11:15:00,0.005,50
True,True,194633,1977,85352.12260900838,34274.426910554714,0.4015650210313254,2362.6950423320527,2495.0140243346145,long,2331.02,2496.93,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.5841537393527131,False,False,15303,0.8453199039190029,1,0.015454884489375154,0.04077057877620094,0.018053422410785558,0.07109086461537206,0.010077354624234536,0.03466722273239453,BULL,2493.71,0.16839062487058448,0.14234394683646334,-0.25922107419486207,2021-07-31 20:50:00,0.0,0
False,True,194636,1980,85352.12260900838,34274.426910554714,0.4015650210313254,2364.22064732302,2495.8856460103134,long,2331.02,2506.29,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.5728912979704862,False,False,15300,0.8453199039190029,1,0.008735856137857212,0.03986233440601783,0.013698684830433239,0.062197059833427826,0.01021312614288794,0.027904432608539587,BULL,2504.62,0.17430289942301036,0.14734171019306275,-0.25422331083826266,2021-07-31 21:05:00,0.0,0
False,True,194638,1982,85352.12260900838,34274.426910554714,0.4015650210313254,2365.27164602449,2496.65123397551,long,2331.02,2517.87,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.560895920439645,False,False,15298,0.8453199039190029,1,0.0021579817505485988,0.03669363812672888,0.011123740183766273,0.0548993736686485,0.004677614218039805,0.022537595777827324,BULL,2516.24,0.180599932447684,0.15266471754445465,-0.24890030348687076,2021-07-31 21:15:00,0.0,0
False,True,194642,1986,85352.12260900838,34274.426910554714,0.4015650210313254,2366.8744615985347,2498.7254317347983,long,2331.02,2536.84,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.5464849505316804,False,False,15294,0.8453199039190029,1,0.0006481701051301858,0.03052723104892907,0.005560825231207156,0.05459252233025058,-0.001462334993281078,0.02549600822069409,BULL,2530.2,0.1881650426907517,0.1590596558082613,-0.2425053652230641,2021-07-31 21:35:00,0.0,0
False,True,194647,1991,85352.12260900838,34274.426910554714,0.4015650210313254,2369.116285026727,2501.5065416399398,long,2331.02,2537.64,192656,2182.9765079999997,2021-07-25 00:05:00,209936,2021-09-23 00:05:00,-0.5542994951021165,False,False,15289,0.8453199039190029,1,0.005220741844820687,0.032208449118578564,0.0018869196037467617,0.05315087825008025,0.003341750474702865,0.037476760365174444,BULL,2522.63,0.1840627586979136,0.15559191349758694,-0.24597310753373847,2021-07-31 22:00:00,0.005,50
