bar,bars_held,base_trade_entry_bar,base_trade_exit_bar,base_trade_pnl,base_trade_top20_winner,base_trade_winner,base_trade_worst20_loser,close,current_return,entry_bar,entry_price,lower_shadow_ratio_2h,macd_hist_2h,macd_hist_4h,oi_change_2h,oi_change_4h,reasons,side,time,upper_shadow_ratio_2h,variant,volume_ratio_1h,volume_ratio_2h
518207,751,517456,518370,33383.91070741514,False,True,False,2510.43,0.08884262775699803,517456,2733.4631980000004,0.22609368950832112,1.154168649166209,-23.779786889942898,-0.019584887455659783,-0.013619819599842153,1h_bullish_strict_engulf+oi_flush,short,2024-08-28 17:00:00,0.608594657375148,1h_strict_engulf_v1p5_oiN0p5,3.105003347467083,4.93499307184452
523991,56,523935,525467,43638.76789338497,False,True,False,2354.25,0.003889367392786225,523935,2345.1289319999996,0.14174641148324682,12.604060009210828,0.5110638612209542,-0.0009071163876847033,-0.006374106952976355,1h_bearish_strict_engulf+oi_flush,long,2024-09-17 19:00:00,0.1593899521531212,1h_strict_engulf_v1p5_oiN0p5,3.9516338406445835,4.682555469159689
529571,721,528850,529800,3812.8622120580403,False,True,False,2494.75,0.041114953467618065,528850,2396.22915,0.2940868655154363,7.215506723987723,14.196428442428395,-0.024824686658515227,-0.05539079651334711,1h_bearish_strict_engulf+oi_flush,long,2024-10-07 04:00:00,0.2108843537414869,1h_strict_engulf_v1p5_oiN0p5,2.271221830225358,3.329110205280746
534299,450,533849,535544,25782.971014758397,False,True,False,2579.99,0.02508573754161847,533849,2644.710952,0.6705969049373582,-4.682681364954675,-12.923746685468126,-0.006415408997898164,-0.01319328943218312,1h_bullish_strict_engulf+oi_flush,short,2024-10-23 14:00:00,0.23618275607959982,1h_strict_engulf_v1p5_oiN0p5,2.247710991073823,1.6869082727133713
537383,782,536601,538173,26850.177959806402,False,True,False,2456.91,0.062130067442437875,536601,2609.557984,0.25916091343601316,-1.6419182488676753,-7.24335143481353,-0.004752457368799257,-0.012221966986902366,1h_bullish_strict_engulf+oi_flush,short,2024-11-03 07:00:00,0.5337227827934264,1h_strict_engulf_v1p5_oiN0p5,2.0786274934211275,0.40715908009084856
539471,1298,538173,551988,223327.4877437217,True,True,False,3195.21,0.2854175394661458,538173,2485.7370479999995,0.2495722317281856,7.604430767870696,13.149274278918156,0.002966411930291235,-0.008108103396146094,1h_bearish_strict_engulf+oi_flush,long,2024-11-10 13:00:00,0.0,1h_strict_engulf_v1p5_oiN0p5,2.704151114593859,0.7182208792329662
555983,1115,554868,556884,-54210.935336000985,False,False,True,3676.11,0.06384285243327326,554868,3455.500962,0.0,0.03258771138026262,-0.42712004248206625,-0.0023538927751546312,-0.00953449309607246,1h_bearish_strict_engulf+oi_flush,long,2025-01-06 21:00:00,0.1232876712328794,1h_strict_engulf_v1p5_oiN0p5,2.153914873342333,5.079285819878123
564971,1463,563508,566964,95432.27353813092,False,True,False,2722.67,0.14591775132498608,563508,3119.955884,0.29204504177261065,-9.10896965708729,7.414025136455692,-0.021087018028516757,-0.01899112686288751,1h_bullish_strict_engulf+oi_flush,short,2025-02-07 02:00:00,0.2602615328732281,1h_strict_engulf_v1p5_oiN0p5,7.563448309508709,3.1391700677825924
567467,503,566964,568315,-10439.274139970425,False,False,False,2686.92,0.006113242195047608,566964,2670.594012,0.4741200828157346,-6.538248410606437,1.3145091506251632,-0.0077834257145635855,-0.014137051827214142,1h_bearish_strict_engulf+oi_flush,long,2025-02-15 18:00:00,0.24361628709453406,1h_strict_engulf_v1p5_oiN0p5,8.959314480001838,5.153729200999415
569915,30,569885,571759,123009.06667361094,True,True,False,2723.3,0.0050682884735431255,569885,2737.1024700000003,0.48535791757049995,-9.449735743369423,1.4365825488066832,-0.044424669490953916,-0.054307262899867426,1h_bullish_strict_engulf+oi_flush,short,2025-02-24 06:00:00,0.22017353579175344,1h_strict_engulf_v1p5_oiN0p5,1.7123633096868127,3.8667378842945777
576407,671,575736,576594,-37415.57817728678,False,False,False,1889.12,0.005034194757347343,575736,1898.630198,0.0,-4.541109264233725,-0.8044198731030914,-0.005446239271240327,-0.0002850621875916115,1h_bullish_strict_engulf+oi_flush,short,2025-03-18 19:00:00,0.2934697088906379,1h_strict_engulf_v1p5_oiN0p5,12.638523506828625,4.423760204081633
578807,157,578650,580291,70873.5770020443,False,True,False,2029.44,0.00244552093188255,578650,2034.403038,0.11483516483517255,-6.554574832055246,-10.101064192882598,-0.013487230060151512,-0.019051608088379024,1h_bullish_strict_engulf+oi_flush,short,2025-03-27 03:00:00,0.29285714285713815,1h_strict_engulf_v1p5_oiN0p5,2.7556281396646893,11.479542373284495
582791,65,582726,583835,-13458.047728204983,False,False,False,1667.63,0.04455421111144209,582726,1596.499236,0.0,28.227957531848624,12.76906661708884,2.7008988644050547e-05,-0.012517794007618543,1h_bearish_strict_engulf+oi_flush,long,2025-04-09 23:00:00,0.30427179615288147,1h_strict_engulf_v1p5_oiN0p5,5.462976426415958,0.8649494130658225
584639,804,583835,585438,-14548.214225215022,False,False,False,1575.0,0.0005617523809524627,583835,1575.8847600000001,0.03473389355742933,-8.110092944794554,-8.362417749447939,-0.011495916479167811,0.019667063219172,1h_bullish_strict_engulf+oi_flush,short,2025-04-16 09:00:00,0.6151260504201644,1h_strict_engulf_v1p5_oiN0p5,9.272974268818922,2.4855058803056886
587747,477,587270,587989,-10197.503697509062,False,False,False,1807.58,0.005445862308263605,587270,1797.7894860000001,0.11338289962825542,-0.22033814818936648,-2.9903590560715294,-0.025369264606369124,0.0015328715540614546,1h_bearish_strict_engulf+oi_flush,long,2025-04-27 04:00:00,0.6570631970260169,1h_strict_engulf_v1p5_oiN0p5,4.400233986545773,1.8283300478738382
591275,691,590584,599220,289292.0533968997,True,True,False,2338.49,0.2709890001907529,590584,1839.897906,0.2260496823839279,32.026397985962475,53.164707312544564,-0.019616869336641418,-0.01169696573308554,1h_bearish_strict_engulf+oi_flush,long,2025-05-09 10:00:00,0.5998553943087332,1h_strict_engulf_v1p5_oiN0p5,1.9627631715505613,7.452817377157669
600671,893,599778,603796,-107642.76290987968,False,False,True,2796.47,0.10196705732162736,599778,2537.7074399999997,0.10978584982379347,11.501475772031434,29.115188821178776,-0.008169949858266468,-0.0173439871314236,1h_bearish_strict_engulf+oi_flush,long,2025-06-11 01:00:00,0.2764976958525306,1h_strict_engulf_v1p5_oiN0p5,2.3823823353046993,2.5098484848484848
603827,31,603796,604284,460.46536167361774,False,True,False,2305.0,0.0024068537960955094,603796,2310.547798,0.7786021505376377,-11.972130621562634,-14.22337950998331,-0.040658444941510385,-0.04244644251012808,1h_bullish_strict_engulf+oi_flush,short,2025-06-22 00:00:00,0.06129032258064321,1h_strict_engulf_v1p5_oiN0p5,22.397576359054053,6.769457680962107
605195,911,604284,605281,39158.32696935907,False,True,False,2428.91,0.051671126597248485,604284,2309.571822,0.6361483820047277,-5.992229273191025,7.072114320614553,-0.009631163696925071,-0.01281437384767381,1h_bearish_strict_engulf+oi_flush,long,2025-06-26 18:00:00,0.2612470402525593,1h_strict_engulf_v1p5_oiN0p5,3.201053712550788,1.5814743844679853
608303,282,608021,631188,687933.1530731542,True,True,False,2549.35,0.005416030055346521,608021,2535.617022,0.48404993065187124,2.112184029607672,4.0121539792605585,-0.005230738446968752,0.009732195792213405,1h_bearish_strict_engulf+oi_flush,long,2025-07-07 13:00:00,0.15464632454923766,1h_strict_engulf_v1p5_oiN0p5,5.571608610172909,0.24750782585616043
633383,755,632628,636372,-32107.348223629175,False,False,False,4339.81,0.03088961126882328,632628,4209.771786,0.2987249544626564,5.445208163131056,20.594634514126703,-0.009501331098578758,-0.004299388763663425,1h_bearish_strict_engulf+oi_flush,long,2025-10-02 15:00:00,0.0004553734062030174,1h_strict_engulf_v1p5_oiN0p5,6.134870999216238,3.1928963010684717
644039,1331,642708,649044,291923.0081585888,True,True,False,3404.25,0.05823877623558804,642708,3602.5093540000003,0.03978779840848558,6.571168768827539,28.086651917712103,-0.0035656015418642495,-0.013555965020169203,1h_bullish_strict_engulf+oi_flush,short,2025-11-08 15:00:00,0.3822575891541368,1h_strict_engulf_v1p5_oiN0p5,2.1211782807226527,0.20258445391931781
651827,886,650941,651829,143916.03504271363,True,True,False,3100.6,0.0841365335382247,650941,2859.97188,0.1967545638945223,-15.665916478599001,-4.633948556966985,-0.015039170134070523,-0.007223671689514544,1h_bearish_strict_engulf+oi_flush,long,2025-12-05 16:00:00,0.6431469139379873,1h_strict_engulf_v1p5_oiN0p5,1.9348678452651846,2.1905952799146613
653207,788,652419,653371,140704.73586541507,True,True,False,3315.97,0.0766360555617076,652419,3079.935864,0.2354497354497346,10.977773667471112,22.862365220783715,-0.005925288057048839,-0.00851212605380236,1h_bearish_strict_engulf+oi_flush,long,2025-12-10 11:00:00,0.03650793650793149,1h_strict_engulf_v1p5_oiN0p5,2.4651058028569737,0.898846761996425
659399,1815,657584,661320,153802.9006437799,True,True,False,2975.05,0.0027661555763016654,657584,2966.84325,0.5087719298245534,-0.7999398496547121,1.2192325593230215,-0.014130681884215512,-0.015347228294204318,1h_bearish_strict_engulf+oi_flush,long,2025-12-31 23:00:00,0.2970494417862956,1h_strict_engulf_v1p5_oiN0p5,1.923041607862475,8.596274770986971
661883,563,661320,662399,50802.65100579942,False,True,False,3102.28,0.023674435576414687,661320,3175.724728,0.5175151798225129,1.106681450775298,-13.372297873325214,-0.0036271840982735615,-0.006320791805790704,1h_bullish_strict_engulf+oi_flush,short,2026-01-09 14:00:00,0.1929005137785933,1h_strict_engulf_v1p5_oiN0p5,2.8788002726653037,1.3059801555376775
663047,648,662399,663918,138377.42174652172,True,True,False,3132.39,0.008132511595218439,662399,3107.1213,0.2949009418642396,2.3565880076723,3.3336075619130634,-0.007757241698572059,-0.017967124925978073,1h_bearish_strict_engulf+oi_flush,long,2026-01-13 15:00:00,0.5914257875933764,1h_strict_engulf_v1p5_oiN0p5,2.6264923654656886,4.7118953989183
671627,962,670665,671977,62265.046605071984,False,True,False,1983.13,0.03643676410522767,670665,2055.38884,0.3677266576454687,5.653738955805359,-2.6777068506303294,-0.005485644348895646,0.0038830290435303283,1h_bullish_strict_engulf+oi_flush,short,2026-02-12 10:00:00,0.16069012178619663,1h_strict_engulf_v1p5_oiN0p5,1.6378691171596338,0.9911259048191001
672239,262,671977,672526,19636.90608833218,False,True,False,2066.19,0.026830124580511816,671977,2012.20236,0.06129597197899447,9.482548936632178,19.36344164043599,0.009099558066721247,-0.00525118150676096,1h_bearish_strict_engulf+oi_flush,long,2026-02-14 13:00:00,0.2530647985989497,1h_strict_engulf_v1p5_oiN0p5,2.04533998229646,0.5967109722206864
672815,289,672526,673329,5801.291542028077,False,True,False,2016.44,0.004778076213524773,672526,2026.074704,0.6580502215657306,-4.241101311250466,-10.332722904356626,0.0013418102125439813,-0.005529891589080127,1h_bullish_strict_engulf+oi_flush,short,2026-02-16 13:00:00,0.03323485967503198,1h_strict_engulf_v1p5_oiN0p5,2.2650651600587044,1.1823621430043552
676307,344,675963,676425,-31531.253458942287,False,False,False,1895.46,0.03899636288816444,675963,1969.376046,0.49696816574027564,-6.893532606868028,-17.671568386508334,-0.02941882391174888,-0.029097747456106382,1h_bullish_strict_engulf+oi_flush,short,2026-02-28 16:00:00,0.46513390601313515,1h_strict_engulf_v1p5_oiN0p5,2.2415198363855184,2.493727485127457
679211,466,678745,680265,138375.05150027433,True,True,False,2072.42,0.04560142048011939,678745,1982.0363280000001,0.44012441679626907,5.01187905892634,12.875398699542398,0.023792279136740424,-0.039925555818274394,1h_bearish_strict_engulf+oi_flush,long,2026-03-10 18:00:00,0.4534992223950198,1h_strict_engulf_v1p5_oiN0p5,3.155169454572444,1.9033228475752066
684767,1102,683665,684789,175497.21646333812,True,True,False,2003.23,0.06836053773156348,683665,2140.17188,0.7587500000000001,0.7761186013651002,1.912390350332739,0.0018243962092863164,-0.009828619032717811,1h_bullish_strict_engulf+oi_flush,short,2026-03-30 01:00:00,0.04339285714285828,1h_strict_engulf_v1p5_oiN0p5,12.321605678740587,6.664894325612645
687035,276,686759,687192,3790.1846076501533,False,True,False,2137.75,0.024451081331586133,686759,2086.727262,0.028554778554766076,2.556466859316515,11.244826152469788,-0.01839656843607651,-0.027178480533052274,1h_bearish_strict_engulf+oi_flush,long,2026-04-06 22:00:00,0.6305361305361454,1h_strict_engulf_v1p5_oiN0p5,1.8170913365107595,2.9154817768596306
688487,75,688412,689818,51064.37563137896,False,True,False,2287.6,0.009700186513905251,688412,2265.623034,0.5602140945584257,5.242080910511916,3.7188198343958483,-0.00225020869144521,-0.016092165091227018,1h_bearish_strict_engulf+oi_flush,long,2026-04-11 23:00:00,0.09054415700268481,1h_strict_engulf_v1p5_oiN0p5,5.891526575611413,1.8623065457021404
701927,1682,700245,702222,88887.55997676263,False,True,False,1994.41,0.05065198730451592,700245,2095.43083,0.0,-6.024334567561052,-11.035779758479624,-0.013735061334851029,-0.016972845495849653,1h_bullish_strict_engulf+oi_flush,short,2026-05-28 15:00:00,0.2516519823788625,1h_strict_engulf_v1p5_oiN0p5,2.608806841454771,0.7240770763946203
703487,704,702783,704704,687331.854913211,True,True,False,1864.51,0.0758959276163711,702783,2006.018716,0.2813218390804591,-11.225737155766268,-11.659401368763753,-0.031764759618389204,-0.038563238230891805,1h_bullish_strict_engulf+oi_flush,short,2026-06-03 01:00:00,0.19870689655172336,1h_strict_engulf_v1p5_oiN0p5,1.721368538010078,5.607114981853186
705119,415,704704,705375,99040.20316329226,False,True,False,1677.63,0.04217329292029537,704704,1609.741884,0.0,7.305921601476864,23.225008035045825,-0.010137985456017407,-0.008911393428497894,1h_bearish_strict_engulf+oi_flush,long,2026-06-08 17:00:00,0.4631364562118183,1h_strict_engulf_v1p5_oiN0p5,2.3050429677433812,3.0985654630906025
2366,384,1982,2899,-52.4497206046708,False,False,False,175.37,0.013028270241491224,1982,173.114616,0.3014128728414466,-0.3488570256064829,1.5378636935024184,nan,nan,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2019-10-01 18:00:00,0.20251177394034398,1h_strict_engulf_v1p5_macd2h,4.337886852371299,2.131218341191575
24782,9095,15687,30375,2119.0179211623945,False,True,False,123.09,0.48065270939962623,15687,182.253542,0.6728167281672819,0.036815951818303105,-1.2806394393805176,nan,nan,1h_bullish_strict_engulf+macd_bull_cross_2h,short,2019-12-18 14:00:00,0.17589175891758838,1h_strict_engulf_v1p5_macd2h,3.4910326549949624,5.4264920236371035
50990,2183,48807,55344,3600.431091184704,False,True,False,116.6,0.7240976500857634,48807,201.029786,0.27895595432300313,0.16987692897988338,1.8117616285189726,nan,nan,1h_bullish_strict_engulf+macd_bull_cross_2h,short,2020-03-18 14:00:00,0.0,1h_strict_engulf_v1p5_macd2h,3.721724660033658,1.2835198608376155
80882,19890,60992,95701,15339.936809933251,False,True,False,225.01,0.28522056100662874,60992,175.075008,0.02542372881356014,-0.08210754848479651,0.7547335323577629,nan,nan,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2020-06-30 18:00:00,0.381355932203378,1h_strict_engulf_v1p5_macd2h,1.6893646940988334,0.8939075771648561
124966,15119,109847,136783,37135.1622576107,False,True,False,616.48,0.6874465549314712,109847,365.333052,0.5051706308169593,-0.1378632199646539,5.725172642967751,0.2630548507892414,0.3885997440867328,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2020-12-01 12:00:00,0.38960703205791286,1h_strict_engulf_v1p5_macd2h,6.247678788421403,4.279167291048068
163588,12599,150989,172818,71695.46912793306,False,True,False,2319.15,0.47066906594325264,150989,1576.9353239999998,0.09826746074716036,-0.1588297440424995,16.823288588415828,-0.025655817298523287,-0.01231674215824119,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2021-04-14 18:00:00,0.4618299945858127,1h_strict_engulf_v1p5_macd2h,2.442719592637185,2.8106333131456767
193735,1079,192656,209936,34274.426910554714,False,True,False,2275.95,0.04259023936321715,192656,2182.9765079999997,0.3181879466091396,-1.4494935213800524,-4.940380601879788,0.01765003740702653,0.09825019700287241,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2021-07-28 18:00:00,0.500606714304976,1h_strict_engulf_v1p5_macd2h,2.6621532036914117,1.3424969461010325
278641,301,278340,278781,-3047.8929082214745,False,False,False,1970.15,0.016160963378422988,278340,2001.989522,0.3181052631578926,0.38808828246316907,-6.5664576537805885,-0.009972168813016213,0.012594315651396348,1h_bullish_strict_engulf+macd_bull_cross_2h,short,2022-05-19 14:00:00,0.42610526315789493,1h_strict_engulf_v1p5_macd2h,2.4087285359530353,1.8982054232104888
365867,1654,364213,381204,46971.89962416631,False,True,False,1783.56,0.13108665769858963,364213,1576.855308,0.6698635189966787,-1.1671908459970695,6.6867441509516965,-0.030994006014005704,-0.01921861549664783,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2023-03-18 18:00:00,0.2784950202877191,1h_strict_engulf_v1p5_macd2h,2.0298935171285337,2.2921798459152005
400499,7199,393300,405972,-9777.285888807732,False,False,False,1918.2,0.01537849325892382,393300,1889.1477539999998,0.03722854188211119,-0.6185936660402915,-4.83971532296003,0.0005921857907622563,-0.0018130514211411874,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2023-07-17 00:00:00,0.29834539813857325,1h_strict_engulf_v1p5_macd2h,3.1254493265040098,1.8431807442167916
454955,27067,427888,455796,131352.1926257087,True,True,False,2442.9,0.5485940207816868,427888,1577.495436,0.03606965174128917,-1.2651418533050132,0.4019351426357822,-0.00749932010118437,-0.01132125446787069,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2024-01-22 02:00:00,0.3826699834162546,1h_strict_engulf_v1p5_macd2h,23.467870745791867,6.228741742009625
465827,6287,459540,476244,176532.66314368136,True,True,False,3289.59,0.38347377847023445,459540,2377.7754600000003,0.6777023671577553,-1.696631996420038,5.7389748235899845,-0.06392380779349305,-0.07692326257679594,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2024-02-28 20:00:00,0.12795894719417328,1h_strict_engulf_v1p5_macd2h,2.2701016458480785,3.9056169571793418
539555,1382,538173,551988,223327.4877437217,True,True,False,3177.81,0.27841760356624845,538173,2485.7370479999995,0.2461744666592194,-1.8453748835711679,6.52566814542763,-0.00942851938944489,-0.007928459760189854,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2024-11-10 20:00:00,0.3068245280911448,1h_strict_engulf_v1p5_macd2h,4.221130641736786,4.902665555258098
587747,477,587270,587989,-10197.503697509062,False,False,False,1807.58,0.005445862308263605,587270,1797.7894860000001,0.11338289962825542,-0.22033814818936648,-2.9903590560715294,-0.025369264606369124,0.0015328715540614546,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2025-04-27 04:00:00,0.6570631970260169,1h_strict_engulf_v1p5_macd2h,4.400233986545773,1.8283300478738382
618011,9990,608021,631188,687933.1530731542,True,True,False,4225.02,0.6662689843703062,608021,2535.617022,0.20550718768982543,-5.074554586615335,24.217585571556796,-0.014453897539021265,-0.004930627782332664,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2025-08-10 06:00:00,0.6936626847539986,1h_strict_engulf_v1p5_macd2h,2.684188152968298,2.2526059674346754
680123,1378,678745,680265,138375.05150027433,True,True,False,2086.27,0.05258918342086005,678745,1982.0363280000001,0.02620373403210536,-2.506981873118594,5.491013458315848,-0.01426023662439091,-0.03368647131372682,1h_bearish_strict_engulf+macd_bear_cross_2h,long,2026-03-13 22:00:00,0.32165083524402555,1h_strict_engulf_v1p5_macd2h,1.9783273589609696,1.6680061531738744
686051,405,685646,686759,-10664.777364131529,False,False,False,2063.1,0.008741064417624012,685646,2081.13369,0.7699443413729153,0.4271178281823964,-4.910968051588104,-0.0032297209217868605,0.025806640377199264,1h_bullish_strict_engulf+macd_bull_cross_2h,short,2026-04-03 12:00:00,0.11873840445270653,1h_strict_engulf_v1p5_macd2h,1.6790399148168416,0.8421377065615356
95590,34598,60992,95701,15339.936809933251,False,True,False,403.0,1.3018705216909088,60992,175.075008,0.0,-0.15535284215970324,-0.3871114999156262,nan,nan,1h_bearish_strict_engulf+macd_bear_cross_4h,long,2020-08-21 12:00:00,0.011214953271028415,1h_strict_engulf_v1p5_macd4h,17.13252363161507,8.365763642321847
112870,3023,109847,136783,37135.1622576107,False,True,False,368.44,0.008504426257058162,109847,365.333052,0.22425828970331568,-1.1107959983295908,-0.1977180306286208,nan,nan,1h_bearish_strict_engulf+macd_bear_cross_4h,long,2020-10-20 12:00:00,0.1378708551483409,1h_strict_engulf_v1p5_macd4h,15.206588264716355,8.443140076609355
160492,9503,150989,172818,71695.46912793306,False,True,False,1996.92,0.2663296773228985,150989,1576.9353239999998,0.2756807764896202,-17.046529596139273,-7.342034755972321,-0.0197217616909916,-0.055899488619624904,1h_bearish_strict_engulf+macd_bear_cross_4h,long,2021-04-04 00:00:00,0.46373685629549827,1h_strict_engulf_v1p5_macd4h,2.24183378730761,3.424777557289722
195199,2543,192656,209936,34274.426910554714,False,True,False,2599.16,0.19064955141514517,192656,2182.9765079999997,0.05037037037036498,-4.1417881297270185,-2.194044157349623,0.006987905068030598,0.055421834391493396,1h_bearish_strict_engulf+macd_bear_cross_4h,long,2021-08-02 20:00:00,0.3238518518518537,1h_strict_engulf_v1p5_macd4h,1.6006519978347165,1.1447150531796608
359507,3448,356059,362196,2902.577303465514,False,True,False,1575.89,0.01795132739130989,356059,1548.099558,0.0119987849331742,-4.610389267791495,-4.348299035172708,0.010378263272518229,0.011534787232026611,1h_bearish_strict_engulf+macd_bear_cross_4h,long,2023-02-24 16:00:00,0.12029161603888298,1h_strict_engulf_v1p5_macd4h,5.126590158367528,3.4765207546828822
566627,3119,563508,566964,95432.27353813092,False,True,False,2677.49,0.16525398190095952,563508,3119.955884,0.7316211878009597,4.84348559683564,3.3163098104105195,0.005107825672359123,0.020599552221117534,1h_bullish_strict_engulf+macd_bull_cross_4h,short,2025-02-12 20:00:00,0.05072231139648081,1h_strict_engulf_v1p5_macd4h,2.2655829364257607,0.5365122425456114
591923,1339,590584,599220,289292.0533968997,True,True,False,2455.16,0.33440012730793334,590584,1839.897906,0.21088107847857301,-18.53260935979941,-0.47421367014933935,0.009048207147539067,0.019056845482253504,1h_bearish_strict_engulf+macd_bear_cross_4h,long,2025-05-11 16:00:00,0.3689616433959204,1h_strict_engulf_v1p5_macd4h,2.7456901618148337,1.1207806017934292
651827,886,650941,651829,143916.03504271363,True,True,False,3100.6,0.0841365335382247,650941,2859.97188,0.1967545638945223,-15.665916478599001,-4.633948556966985,-0.015039170134070523,-0.007223671689514544,1h_bearish_strict_engulf+macd_bear_cross_4h,long,2025-12-05 16:00:00,0.6431469139379873,1h_strict_engulf_v1p5_macd4h,1.9348678452651846,2.1905952799146613
2066,84,1982,2899,-52.4497206046708,False,False,False,178.03,0.028393812802034013,1982,173.114616,0.0500000000000019,0.9977861769263461,1.3853226201926314,nan,nan,1h_bearish_strict_engulf,long,2019-09-30 17:00:00,0.18666666666666742,1h_strict_engulf_v2p0,4.226511163890512,6.460792131972384
4406,379,4027,5104,528.8814636934749,False,True,False,178.88,0.015987224642215914,4027,176.065206,0.2931034482758659,-0.29030539664105626,0.5716012095669216,nan,nan,1h_bearish_strict_engulf,long,2019-10-08 20:00:00,0.42241379310343286,1h_strict_engulf_v2p0,2.473637715317342,2.7478738963500984
5618,514,5104,6094,20.200317302334952,False,True,False,180.87,0.026775308232432016,5104,185.71285,0.14840989399292928,-0.3236674862974884,-1.2580479014244899,nan,nan,1h_bullish_strict_engulf,short,2019-10-13 01:00:00,0.15547703180212022,1h_strict_engulf_v2p0,3.6722417261496543,1.041434020419712
6662,51,6611,7835,72.55769383132247,False,True,False,174.08,0.015996208639705856,6611,176.86462,0.6345381526104444,-0.7593862934990092,-0.9023812928665134,nan,nan,1h_bullish_strict_engulf,short,2019-10-16 16:00:00,0.28112449799196226,1h_strict_engulf_v2p0,2.880294283062943,2.2359016966691487
9782,591,9191,10628,1124.774948054297,False,True,False,179.54,0.09420359146701585,9191,164.08281,0.22990126939351124,-0.6690670736709277,0.5181017460146302,nan,nan,1h_bearish_strict_engulf,long,2019-10-27 12:00:00,0.6332863187588162,1h_strict_engulf_v2p0,3.6113512009792124,1.427085614790958
12830,425,12405,12871,-44.11552014380868,False,False,False,189.22,0.002395822430385053,12405,188.767746,0.0,-0.30987797464085864,0.3163079380818883,nan,nan,1h_bearish_strict_engulf,long,2019-11-07 02:00:00,0.29629629629629123,1h_strict_engulf_v2p0,2.694161742038766,1.3229679824622675
13214,343,12871,13737,47.644783237674346,False,True,False,184.78,0.017655503842407327,12871,188.04238400000003,0.6917808219178176,-0.32127935997324214,-0.634955406926335,nan,nan,1h_bullish_strict_engulf,short,2019-11-08 10:00:00,0.020547945205480117,1h_strict_engulf_v2p0,2.0015010099038775,3.040049903501803
16622,935,15687,30375,2119.0179211623945,False,True,False,176.61,0.03195482701998742,15687,182.253542,0.9128205128205187,0.2382250327274782,-0.44210370278674604,nan,nan,1h_bullish_strict_engulf,short,2019-11-20 06:00:00,0.0461538461538336,1h_strict_engulf_v2p0,2.516775937484062,1.2084275985948318
49418,611,48807,55344,3600.431091184704,False,True,False,113.38,0.7730621449991182,48807,201.029786,0.24546722454672262,-6.263585561719172,-7.307852978846089,nan,nan,1h_bullish_strict_engulf,short,2020-03-13 03:00:00,0.014411901441189595,1h_strict_engulf_v2p0,3.821901129951926,37.422388045045174
58274,81,58193,59163,-690.0384291273622,False,False,False,163.38,0.01881950061681037,58193,160.362066,0.558035714285712,1.0468512494703317,0.17555902205641738,nan,nan,1h_bearish_strict_engulf,long,2020-04-12 21:00:00,0.14732142857142086,1h_strict_engulf_v2p0,2.421189339400847,2.130050867014057
62366,1374,60992,95701,15339.936809933251,False,True,False,197.12,0.1259174124955631,60992,175.075008,0.26666666666666816,-0.1066487620539367,0.02686157999607719,nan,nan,1h_bearish_strict_engulf,long,2020-04-27 02:00:00,0.6784313725490237,1h_strict_engulf_v2p0,2.81484840664135,3.5047869027110767
103678,2183,101495,105239,-3981.593289927441,False,False,False,384.4,0.03753343602647097,101495,370.494084,0.46634615384615047,-0.3890806134586313,1.5162076902420378,nan,nan,1h_bearish_strict_engulf,long,2020-09-18 14:00:00,0.31250000000000083,1h_strict_engulf_v2p0,4.030349506553538,1.793330902201311
110062,215,109847,136783,37135.1622576107,False,True,False,373.0,0.02098618769374294,109847,365.333052,0.23222748815166158,0.14437495804283884,2.7051994427936545,nan,nan,1h_bearish_strict_engulf,long,2020-10-10 18:00:00,0.7582938388625651,1h_strict_engulf_v2p0,4.807490017673068,1.4578093130099898
151444,455,150989,172818,71695.46912793306,False,True,False,1605.52,0.018126726927197856,150989,1576.9353239999998,0.07913802712242238,6.915002225938,13.785039894367316,-0.009402807337354768,-0.02175012962237044,1h_bearish_strict_engulf,long,2021-03-03 14:00:00,0.9000557310050137,1h_strict_engulf_v2p0,4.223717790030381,2.212807687485675
190459,971,189488,192080,-3721.374003860561,False,False,False,1890.17,0.027612040186861586,189488,1942.36145,0.03620474406991757,-0.5214132852602766,0.6364127390231147,0.006271170124762193,0.02008626130075042,1h_bullish_strict_engulf,short,2021-07-17 09:00:00,0.26550145651268786,1h_strict_engulf_v2p0,2.534151778616819,0.4474829926718799
192979,323,192656,209936,34274.426910554714,False,True,False,2295.79,0.05167874761206548,192656,2182.9765079999997,0.007191149354640897,4.321893517753303,-3.098281077144563,-0.04968191862288085,-0.06775193852691774,1h_bearish_strict_engulf,long,2021-07-26 03:00:00,0.19231714812538414,1h_strict_engulf_v2p0,6.26971034832511,11.723181649779383
