side,entry_step,exit_step,entry_time,exit_time,entry_price,exit_price,entry_notional,entry_size,pnl,return_pct,duration_bars,duration_days,mae_pct,mfe_pct,mae_step,mfe_step,time_to_mae_bars,time_to_mae_hours,time_to_mfe_bars,time_to_mfe_hours,entry_regime,exit_regime,mae_pnl_est,mfe_pnl_est,git_commit,checkpoint,data_file,oos_start,oos_end,commission,slippage,script_version
long,110011,111008,2025-06-23 14:00:00,2025-06-27 01:05:00,2309.441796,2392.0714900000003,14511.868756614618,1.0,513.2094232941654,0.03577907620062848,997,3.4618055555555554,-0.05164962208902546,0.08900774393016997,110042,110743,31,2.5833333333333335,732,61.0,,,-749.5325370846808,1291.668698236988,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,111008,111685,2025-06-27 01:05:00,2025-06-29 09:30:00,2392.0714900000003,2454.9909,15025.078179908784,1.0,-395.20874805732456,-0.026303315040136832,677,2.3506944444444446,-0.027979310099966792,0.0008659816433831402,111100,111221,92,7.666666666666667,213,17.75,,,-420.3913216719125,13.011441894197569,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,111685,112311,2025-06-29 09:30:00,2025-07-01 13:40:00,2454.9909,2430.1238780000003,14626.864416215478,1.0,-153.94891053021092,-0.010129170743565452,626,2.173611111111111,-0.016578839457205286,0.027527230345334663,111823,111848,138,11.5,163,13.583333333333334,,,-242.4964369187451,402.63706601514247,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,112311,112886,2025-07-01 13:40:00,2025-07-03 13:35:00,2430.1238780000003,2618.253546,14472.915505685267,1.0,-1120.4298258107647,-0.07741566991837101,575,1.9965277777777777,-0.0835003202252389,0.02285639777578463,112886,112450,575,47.916666666666664,139,11.583333333333334,,,-1208.4930793175452,330.7987137732636,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,112886,115501,2025-07-03 13:35:00,2025-07-12 15:30:00,2618.253546,2915.076868,13349.591096773365,1.0,1507.4573299586318,0.11336691301477186,2615,9.07986111111111,-0.054174870197998826,0.16031543417224126,113207,115142,321,26.75,2256,188.0,,,-723.2123648640578,2140.145492701108,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,115501,115934,2025-07-12 15:30:00,2025-07-14 03:35:00,2915.076868,3024.194718,14857.048426731997,1.0,-556.1319504959902,-0.037432237618785225,433,1.5034722222222223,-0.037224792660253136,0.003350466708859412,115934,115503,433,36.083333333333336,2,0.16666666666666666,,,-553.0505472284386,49.778046145677656,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,115934,118251,2025-07-14 03:35:00,2025-07-22 04:40:00,3024.194718,3686.6425240000003,14297.945066550661,1.0,3124.983926113133,0.21904932313290293,2317,8.04513888888889,-0.02973509525189255,0.27462030703804685,116218,118084,284,23.666666666666668,2150,179.16666666666666,,,-425.1507584602111,3926.5060641892696,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,118251,118948,2025-07-22 04:40:00,2025-07-24 14:45:00,3686.6425240000003,3707.051262,17422.928992663794,1.0,-96.45020019745425,-0.0055358603030097875,697,2.420138888888889,-0.02088281559679639,0.048161036185129236,118515,118856,264,22.0,605,50.416666666666664,,,-363.83981330987547,839.1063136666182,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,118948,120139,2025-07-24 14:45:00,2025-07-28 18:00:00,3707.051262,3766.44656,17322.99420666781,1.0,270.51380985924334,0.016022248898698965,1191,4.135416666666667,-0.03482046858190979,0.06229715255553425,119101,119994,153,12.75,1046,87.16666666666667,,,-603.1947755178818,1079.1732128114206,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,120139,120795,2025-07-28 18:00:00,2025-07-31 00:40:00,3766.44656,3845.308908,17593.508016527052,1.0,-368.3744408791572,-0.020938130076641803,656,2.2777777777777777,-0.03086554877337755,0.0211888204780476,120307,120729,168,14.0,590,49.166666666666664,,,-543.0332797789247,372.78568294128297,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,120795,121241,2025-07-31 00:40:00,2025-08-01 13:50:00,3845.308908,3580.863684,17221.61487404459,1.0,-1190.7596367264778,-0.06877086609344518,446,1.5486111111111112,-0.06893045899343908,0.007721380183066451,121241,120870,446,37.166666666666664,75,6.25,,,-1187.0938178761312,132.97463580885034,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,121241,121930,2025-08-01 13:50:00,2025-08-03 23:15:00,3580.863684,3519.473754,16030.855237318112,1.0,274.83183514171833,0.017143889133312218,689,2.392361111111111,-0.020270616925276874,0.06222903289942705,121250,121658,9,0.75,417,34.75,,,-324.95532550024393,997.5846179690212,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,121930,122491,2025-08-03 23:15:00,2025-08-05 22:00:00,3519.473754,3555.178822,16302.480901412366,1.0,158.80221095813067,0.01014500192235257,561,1.9479166666666667,-0.007240785350661305,0.06147403308636812,121940,122213,10,0.8333333333333334,283,23.583333333333332,,,-118.04276489038237,1002.1792503233081,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,122491,122923,2025-08-05 22:00:00,2025-08-07 10:00:00,3555.178822,3760.90203,16461.283112370496,1.0,-952.5443480778486,-0.057865783495039125,432,1.5,-0.06114212220630755,0.0019236225074474866,122923,122492,432,36.0,1,0.08333333333333333,,,-1006.4777837291836,31.6652946964211,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,122923,124969,2025-08-07 10:00:00,2025-08-14 12:30:00,3760.90203,4544.091,15505.446507670174,1.0,3221.4384042564634,0.20824498052665308,2046,7.104166666666667,-0.0013379848663593874,0.27220011631092644,122924,124871,1,0.08333333333333333,1948,162.33333333333334,,,-20.74605277340771,4220.58434284067,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,124969,125745,2025-08-14 12:30:00,2025-08-17 05:10:00,4544.091,4490.898,18726.884911926638,1.0,219.21712244347873,0.011705971557347872,776,2.6944444444444446,-0.03384373244285821,0.038106851293250976,124994,125347,25,2.0833333333333335,378,31.5,,,-633.7876824474434,713.6226185246138,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,125745,126308,2025-08-17 05:10:00,2025-08-19 04:05:00,4490.898,4195.850662,18942.356657387732,1.0,-1251.571611718893,-0.06569896221201199,563,1.9548611111111112,-0.06551206462493708,0.01773186565359519,126308,125814,563,46.916666666666664,69,5.75,,,-1240.9528934873922,335.88332341128375,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,126308,126797,2025-08-19 04:05:00,2025-08-20 20:50:00,4195.850662,4360.872,17690.78504566884,1.0,-695.7716486566169,-0.03932965000268651,489,1.6979166666666667,-0.04048746051391272,0.03118811238568342,126797,126567,489,40.75,259,21.583333333333332,,,-716.2549609966347,551.7421921952873,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,126797,127994,2025-08-20 20:50:00,2025-08-25 00:35:00,4360.872,4706.90843,16991.47524000309,1.0,1340.9432114399751,0.07935028361300223,1197,4.15625,-0.03519754764643401,0.13618331379595627,127082,127923,285,23.75,1126,93.83333333333333,,,-598.0582593432125,2313.955404465562,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,127994,128612,2025-08-25 00:35:00,2025-08-27 04:05:00,4706.90843,4642.22826,18332.418451443064,1.0,251.9163828477831,0.013741539900745559,618,2.1458333333333335,-0.013903302129886441,0.08313491452392674,128016,128287,22,1.8333333333333333,293,24.416666666666668,,,-254.88115250191785,1524.0640409775765,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,128612,129087,2025-08-27 04:05:00,2025-08-28 19:40:00,4642.22826,4452.95923,18580.668350600557,1.0,-764.6839299031126,-0.0407711597533551,475,1.6493055555555556,-0.04057927560847674,0.004065233104242116,129087,128737,475,39.583333333333336,125,10.416666666666666,,,-753.990061988721,75.53474807780515,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,129087,129723,2025-08-28 19:40:00,2025-08-31 00:40:00,4452.95923,4416.293082,17815.984420697445,1.0,146.69944974083046,0.008234108175295463,636,2.2083333333333335,-0.014235650210522977,0.0444556574123407,129139,129451,52,4.333333333333333,364,30.333333333333332,,,-253.62212236917566,792.0212998701247,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,129723,130209,2025-08-31 00:40:00,2025-09-01 17:10:00,4416.293082,4336.962434,17959.120673554135,1.0,-329.65673941327987,-0.017963175569877254,486,1.6875,-0.02121758684493036,0.01800761781960003,130209,129871,486,40.5,148,12.333333333333334,,,-381.04920254971904,323.40098146544074,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,130209,130748,2025-09-01 17:10:00,2025-09-03 14:05:00,4336.962434,4440.027828,17629.463934140855,1.0,-418.95325196367776,-0.02376441935304996,539,1.8715277777777777,-0.024878602856720056,0.028813354024085136,130748,130263,539,44.916666666666664,54,4.5,,,-438.5964317943599,507.9639855892412,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,130748,131639,2025-09-03 14:05:00,2025-09-06 16:20:00,4440.027828,4242.10141,17206.98478939035,1.0,-773.6238571089234,-0.04457774267805781,891,3.09375,-0.04439788119273935,0.011252670914566165,131639,130789,891,74.25,41,3.4166666666666665,,,-763.9536663646259,193.6245372669552,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,131639,132145,2025-09-06 16:20:00,2025-09-08 10:30:00,4242.10141,4334.976822,16433.360932281426,1.0,-359.786853280526,-0.021893727429773913,506,1.7569444444444444,-0.021689389551863503,-0.002361704502486184,132145,131681,506,42.166666666666664,42,3.5,,,-356.42956690662663,-38.8107425047496,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,132145,133920,2025-09-08 10:30:00,2025-09-14 14:25:00,4334.976822,4604.798856,16070.287406814445,1.0,993.4356273387057,0.062243016532557816,1775,6.163194444444445,-0.012642933111396304,0.09804508661799716,132495,133506,350,29.166666666666668,1361,113.41666666666667,,,-203.1755687652694,1575.612720777231,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,133920,134645,2025-09-14 14:25:00,2025-09-17 02:50:00,4604.798856,4540.8379860000005,17063.72303415315,1.0,237.0165786124271,0.013890046449403504,725,2.517361111111111,-0.013631679898071791,0.038722398431728755,134109,134493,189,15.75,573,47.75,,,-232.6072102709301,660.7482820571457,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,134645,135268,2025-09-17 02:50:00,2025-09-19 06:45:00,4540.8379860000005,4524.804858,17297.326868158747,1.0,-67.96849776689123,-0.0035308742680166816,623,2.1631944444444446,-0.026347116186232644,0.02139737517602769,134827,134938,182,15.166666666666666,293,24.416666666666668,,,-455.73468070662216,370.1173925403767,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,135268,137418,2025-09-19 06:45:00,2025-09-26 17:55:00,4524.804858,4044.268692,17229.358370391856,1.0,1829.7656718866383,0.10620041771534017,2150,7.465277777777778,-0.004405746242239328,0.15423534934686023,135286,137130,18,1.5,1862,155.16666666666666,,,-75.90818089654863,2657.3761072796383,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,137418,140558,2025-09-26 17:55:00,2025-10-07 15:35:00,4044.268692,4504.099,19055.678170604417,1.0,2158.1282045756125,0.11369924775512419,3140,10.902777777777779,-0.0199810393804567,0.17375979726324275,137931,140532,513,42.75,3114,259.5,,,-380.75225594815595,3311.110775637824,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,140558,141988,2025-10-07 15:35:00,2025-10-12 14:45:00,4504.099,3930.53595,21213.80637518003,1.0,2701.419045612198,0.12734246072299926,1430,4.965277777777778,-0.014329391960523186,0.18845034267674843,140870,141776,312,26.0,1218,101.5,,,-303.9809465246002,3997.749080880867,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,141988,142465,2025-10-12 14:45:00,2025-10-14 06:30:00,3930.53595,4012.5973200000003,23910.98265951719,1.0,489.44820741730655,0.020877908520338107,477,1.65625,-0.0023421615059900924,0.0909021198495843,141989,142351,1,0.08333333333333333,363,30.25,,,-56.00338315551777,2173.5590114367633,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,142465,143992,2025-10-14 06:30:00,2025-10-19 13:45:00,4012.5973200000003,3956.0510520000003,24400.430866934497,1.0,343.85637387884344,0.014092186055689293,1527,5.302083333333333,-0.05015770682915166,0.08339419416249838,142777,143375,312,26.0,910,75.83333333333333,,,-1223.8696579286834,2034.8542693657541,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,143992,144451,2025-10-19 13:45:00,2025-10-21 04:00:00,3956.0510520000003,3906.9984440000003,24739.407154639954,1.0,-316.5255677138812,-0.012399387003663942,459,1.59375,-0.017388818065232625,0.03237798155694782,144451,144198,459,38.25,206,17.166666666666668,,,-430.1890500537485,801.0120685827554,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,144451,145061,2025-10-21 04:00:00,2025-10-23 06:50:00,3906.9984440000003,3896.699184,24422.881586926072,1.0,64.3822662750681,0.0026361054778040183,610,2.1180555555555554,-0.05119059013374905,0.04938022033161582,144600,144945,149,12.416666666666666,494,41.166666666666664,,,-1250.221721201419,1206.0072738953725,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,145061,146651,2025-10-23 06:50:00,2025-10-28 19:20:00,3896.699184,4059.867864,24482.379276883756,1.0,1014.9624615553294,0.04187356331481196,1590,5.520833333333333,-0.021982498508409387,0.09066668975903158,145150,146196,89,7.416666666666667,1135,94.58333333333333,,,-538.18386593641,2219.7362864601632,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,146651,147517,2025-10-28 19:20:00,2025-10-31 19:30:00,4059.867864,3889.817808,25497.341738439085,1.0,1067.9727771734324,0.04188561344764008,866,3.0069444444444446,-0.0036755225785347623,0.09304437401758747,146654,147235,3,0.25,584,48.666666666666664,,,-93.71605525224965,2372.38420116557,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,147517,148030,2025-10-31 19:30:00,2025-11-02 14:15:00,3889.817808,3846.960454,26560.215047264828,1.0,-303.1419332551668,-0.011017830683960894,513,1.78125,-0.014557958957238548,0.006540715595387159,147575,147953,58,4.833333333333333,436,36.333333333333336,,,-386.66252055351106,173.72281277648173,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,148030,149518,2025-11-02 14:15:00,2025-11-07 18:15:00,3846.960454,3420.93405,26257.07311400966,1.0,2907.804789010508,0.11074364010085558,1488,5.166666666666667,-0.017104294880802007,0.20429647338402301,148146,148694,116,9.666666666666666,664,55.333333333333336,,,-449.10872124879944,5364.227438578621,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,149518,150628,2025-11-07 18:15:00,2025-11-11 14:45:00,3420.93405,3491.191622,29159.626488397367,1.0,586.9648063214336,0.020537540617013628,1110,3.8541666666666665,-0.01861890614348438,0.06890105057710771,149789,150180,271,22.583333333333332,662,55.166666666666664,,,-542.9203487665317,2009.1288994866368,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,150628,152009,2025-11-11 14:45:00,2025-11-16 09:50:00,3491.191622,3238.987668,29746.5912947188,1.0,2148.897170017248,0.07224007768886642,1381,4.795138888888889,-0.027583240459552183,0.11972176473102225,150903,151467,275,22.916666666666668,839,69.91666666666667,,,-820.5073805342504,3561.3144045361987,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,152009,152944,2025-11-16 09:50:00,2025-11-19 15:45:00,3238.987668,2993.171246,31889.539146477106,1.0,-2431.9786742795477,-0.07589297867002576,935,3.2465277777777777,-0.08922160181562022,0.003010919768651421,152503,152011,494,41.166666666666664,2,0.16666666666666666,,,-2845.2357638106137,96.01684382931128,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,152944,153926,2025-11-19 15:45:00,2025-11-23 01:35:00,2993.171246,2806.5612,29457.560472197558,1.0,1836.5404348610427,0.06234526215276881,982,3.4097222222222223,-0.02161879447641879,0.12291353075493228,153104,153479,160,13.333333333333334,535,44.583333333333336,,,-636.8369456251171,3620.7327650647317,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,153926,155759,2025-11-23 01:35:00,2025-11-29 10:20:00,2806.5612,2988.7621280000003,31288.20939496416,1.0,2017.8926871875701,0.06491963474731999,1833,6.364583333333333,-0.015018806644943372,0.10352840337135705,154199,155521,273,22.75,1595,132.91666666666666,,,-469.9115671694674,3239.2183630093327,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,155759,156668,2025-11-29 10:20:00,2025-12-02 14:05:00,2988.7621280000003,2864.92287,33306.10208215173,1.0,1380.038493817021,0.04143496628246901,909,3.15625,-0.02096783528300894,0.08957625817453485,156086,156399,327,27.25,640,53.333333333333336,,,-698.3568623776385,2983.435998898236,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,156668,157556,2025-12-02 14:05:00,2025-12-05 16:05:00,2864.92287,3065.116854,34679.47935555232,1.0,2408.479752348714,0.06987761733355136,888,3.0833333333333335,-0.005303064232231813,0.1301700418901679,156671,157090,3,0.25,422,35.166666666666664,,,-183.9075065628511,4514.229280441458,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,157556,158146,2025-12-05 16:05:00,2025-12-07 17:15:00,3065.116854,3080.616,37087.959107901035,1.0,-187.53840401054913,-0.0050566248330055075,590,2.048611111111111,-0.004995941991580599,0.045837356516000516,158146,158112,590,49.166666666666664,556,46.333333333333336,,,-185.28929228918693,1700.0140040797082,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,158146,159098,2025-12-07 17:15:00,2025-12-11 00:35:00,3080.616,3287.712326,36893.00311206891,1.0,2464.4073844092854,0.06722562175876501,952,3.3055555555555554,-0.021163299807570923,0.11844189603637711,158214,159046,68,5.666666666666667,900,75.0,,,-780.7776856623614,4369.677239069403,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,159098,160268,2025-12-11 00:35:00,2025-12-15 02:05:00,3287.712326,3130.42596,39357.410496478195,1.0,1882.8864531195868,0.04784067169020301,1170,4.0625,0.0011778177699357517,0.07838651939281616,159099,160237,1,0.08333333333333333,1139,94.91666666666667,,,46.35585746140789,3085.090421133214,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,160268,161015,2025-12-15 02:05:00,2025-12-17 16:20:00,3130.42596,2862.9073040000003,41232.425467498484,1.0,-3538.70569349415,-0.08545758929241687,747,2.59375,-0.08858090353940196,0.01468619305725416,161015,160369,747,62.25,101,8.416666666666666,,,-3652.4055030320637,605.5473606345258,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,161015,162075,2025-12-17 16:20:00,2025-12-21 08:40:00,2862.9073040000003,2998.2395279999996,37693.719774004334,1.0,-1781.8147308260668,-0.04727090667969436,1060,3.6805555555555554,-0.05371207645638787,0.030845324218712555,161578,161353,563,46.916666666666664,338,28.166666666666668,,,-2024.60795842698,1162.6750074384602,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
long,162075,162622,2025-12-21 08:40:00,2025-12-23 06:15:00,2998.2395279999996,2949.65995,35904.36629922347,1.0,-595.8753391060018,-0.016202700800360903,547,1.8993055555555556,-0.017553476801470347,0.02553514196748341,162137,162409,62,5.166666666666667,334,27.833333333333332,,,-630.2464609049129,916.8230907031982,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
short,162622,163311,2025-12-23 06:15:00,2025-12-25 15:40:00,2949.65995,2966.163114,35308.490960117466,1.0,-197.54739107387286,-0.005594937816475909,689,2.392361111111111,-0.012604859756800035,0.02006331272186146,162796,163010,174,14.5,388,32.333333333333336,,,-445.0585767765225,708.4052958698551,845a3f4,checkpoints/channel_breakout_375_432.pt,data\crypto\ETHUSDT_5m_2600d.parquet,2024-06-06 14:25:00,2026-06-12 02:55:00,0.0002,0.0002,2026-06-17.mae_mfe.v2
