entry_notional,entry_price,entry_size,entry_step,exit_price,pnl,step,type,variant
101190.42091996249,1188.502252,0.75,293479,1099.829922,7549.665836345375,294463,buy_cover,V3_constant_75
106837.49173408351,1099.829922,0.75,294463,1481.893562,37056.091838891734,296666,sell,V3_constant_75
134629.5606132523,1481.893562,0.75,296666,1606.881312,-11355.09164941634,297550,buy_cover,V3_constant_75
126093.04744209806,1606.881312,0.75,297550,1479.1741060000002,-10067.693632248891,297999,sell,V3_constant_75
118542.27721791141,1670.405852,0.75,299769,1681.2261780000001,-767.8721377138427,300509,buy_cover,V3_constant_75
117948.59177304333,1681.2261780000001,0.75,300509,1711.05772,2044.8585369254288,302229,sell,V3_constant_75
119482.23567573741,1711.05772,0.75,302229,1891.82829,-12623.10590339548,302683,buy_cover,V3_constant_75
109996.98391283944,1891.82829,0.75,302683,1958.368248,3823.3054787455185,303731,sell,V3_constant_75
112864.46302189858,1958.368248,0.75,303731,1919.6938619999999,2228.882376773676,304463,buy_cover,V3_constant_75
114519.19513502557,1919.6938619999999,0.75,304463,1821.865554,-5879.409421580785,304974,sell,V3_constant_75
110109.63806883998,1821.865554,0.75,304974,1643.248584,10795.229710541593,305802,buy_cover,V3_constant_75
118189.54390603586,1643.248584,0.75,305802,1653.579218,695.4555992582464,307070,sell,V3_constant_75
118711.13560547955,1653.579218,0.75,307070,1510.4720340000001,10273.728233524715,308019,buy_cover,V3_constant_75
126398.62511028227,1510.4720340000001,0.75,308019,1519.925954,740.2477696072601,308891,sell,V3_constant_75
126953.81093748772,1519.925954,0.75,308891,1574.194776,-4532.86935186261,309722,buy_cover,V3_constant_75
123535.11585195013,1574.194776,0.75,309722,1559.867964,-1173.2576478381816,310395,sell,V3_constant_75
122655.17261607149,1707.098512,0.75,312072,1631.57625,5426.285607831902,312729,buy_cover,V3_constant_75
126706.488546053,1631.57625,0.75,312729,1422.985346,-16243.14791723981,313231,sell,V3_constant_75
114524.12760812315,1422.985346,0.75,313231,1356.501246,5350.750650945964,315107,buy_cover,V3_constant_75
118520.0119771914,1356.501246,0.75,315107,1303.549238,-4672.067297923975,315789,sell,V3_constant_75
115015.9615037484,1303.549238,0.75,315789,1386.92733,-7356.688001820425,316243,buy_cover,V3_constant_75
109481.1931081575,1307.948358,0.75,317554,1316.0931659999999,-681.7528601376398,318102,buy_cover,V3_constant_75
108953.45628408804,1316.0931659999999,0.75,318102,1324.864974,682.3112142764148,318664,sell,V3_constant_75
109465.18969479535,1324.864974,0.75,318664,1331.0761619999998,-513.1866701382387,319955,buy_cover,V3_constant_75
109063.87991373746,1331.0761619999998,0.75,319955,1278.314286,-4365.021824861571,320900,sell,V3_constant_75
105790.11354509127,1294.848918,0.75,321908,1305.068934,792.3370866372134,322432,sell,V3_constant_75
106384.36636006918,1305.068934,0.75,322432,1309.0417559999999,-323.84540743977414,322997,buy_cover,V3_constant_75
106125.52464953535,1309.0417559999999,0.75,322997,1488.7022,14517.007872307935,325224,sell,V3_constant_75
117013.2805537663,1488.7022,0.75,325224,1612.792494,-9753.599368023875,326789,buy_cover,V3_constant_75
109680.52903566531,1612.792494,0.75,326789,1618.366262,335.0335632061324,327744,sell,V3_constant_75
109931.80420806992,1618.366262,0.75,327744,1325.36502,19902.887098282838,329053,buy_cover,V3_constant_75
124842.47976115084,1241.9215660000002,0.75,329822,1217.463444,2458.624412378558,331730,buy_cover,V3_constant_75
126667.72169847059,1217.463444,0.75,331730,1100.37988,-12227.43552854762,332258,sell,V3_constant_75
117497.14505205987,1100.37988,0.75,332258,1173.78471,-7838.068105514336,332748,buy_cover,V3_constant_75
111600.96940116632,1193.541244,0.75,334054,1230.2560019999999,-3432.9748660270707,334641,buy_cover,V3_constant_75
109009.49810623584,1230.2560019999999,0.75,334641,1266.39667,3157.4419384256616,335631,sell,V3_constant_75
111377.57956005508,1266.39667,0.75,335631,1288.167582,-1914.712666178646,336080,buy_cover,V3_constant_75
109924.83842348709,1288.167582,0.75,336080,1229.414068,-5055.64840759091,336736,sell,V3_constant_75
106133.10211779391,1279.2858059999999,0.75,338497,1294.301088,1202.762251818116,338974,sell,V3_constant_75
107035.17380665749,1294.301088,0.75,338974,1200.1599840000001,7785.216794443346,340449,buy_cover,V3_constant_75
112858.03112641901,1200.1599840000001,0.75,340449,1199.290094,-126.90680263434479,341144,sell,V3_constant_75
112762.85102444324,1199.290094,0.75,341144,1230.0859679999999,-2895.567153504293,342408,buy_cover,V3_constant_75
110574.26123166135,1209.748002,0.75,344605,1258.931736,-4495.522600124677,345478,buy_cover,V3_constant_75
107186.0331423831,1258.931736,0.75,345478,1511.387662,21442.74792672388,355572,sell,V3_constant_75
123268.094087426,1511.387662,0.75,355572,1537.567452,-2135.2068147216924,355860,buy_cover,V3_constant_75
121648.19876227163,1548.099558,0.75,356059,1564.277082,1222.051683407859,362196,sell,V3_constant_75
122564.73752482752,1532.313476,0.75,363060,1578.505638,-3694.7547359879245,364212,buy_cover,V3_constant_75
119775.28676220786,1576.855308,0.75,364213,1839.3320600000002,19881.41478958004,381204,sell,V3_constant_75
134686.3478543929,1853.100546,0.75,384948,1826.914544,-1956.3489519252907,385812,sell,V3_constant_75
133219.08614044893,1910.2219679999998,0.75,386388,1839.392048,-4990.99289135146,389844,sell,V3_constant_75
129475.84147193533,1721.8555600000002,0.75,392436,1735.1169539999999,-997.1923318653571,392724,buy_cover,V3_constant_75
128708.52584681554,1889.1477539999998,0.75,393300,1830.393848,-4052.8085253561585,405972,sell,V3_constant_75
125668.91945279841,1687.652402,0.75,409716,1641.9183179999998,3405.5360956773657,415082,buy_cover,V3_constant_75
128204.22118663853,1641.9183179999998,0.75,415082,1618.866162,-1850.514463311847,415885,sell,V3_constant_75
126816.33533915464,1623.294594,0.75,417501,1614.2970759999998,-753.3517153260036,417955,sell,V3_constant_75
126251.32155266016,1614.2970759999998,0.75,417955,1648.6596659999998,-2687.4322813019535,418770,buy_cover,V3_constant_75
124216.80964345078,1594.838904,0.75,420483,1652.8293680000002,4465.200181622786,422900,sell,V3_constant_75
127565.70977966787,1652.8293680000002,0.75,422900,1653.1205579999998,-22.46900042425841,424061,buy_cover,V3_constant_75
127529.72317288272,1653.1205579999998,0.75,424061,1626.07472,-2136.61917436769,424516,sell,V3_constant_75
125927.25879210694,1626.07472,0.75,424516,1555.921122,5432.873421621553,426094,buy_cover,V3_constant_75
129983.0247695043,1555.921122,0.75,426094,1572.455446,1328.7515584386274,427152,sell,V3_constant_75
130979.58843833329,1572.455446,0.75,427152,1577.495436,-419.8068395669834,427888,buy_cover,V3_constant_75
130645.08637039231,1577.495436,0.75,427888,2233.033304,54216.397188846386,455796,sell,V3_constant_75
171307.3842620271,2311.052118,0.7500000000000001,457236,2298.5402,-995.5945779834001,459252,sell,V3_constant_75
170560.68832853955,2377.7754600000003,0.75,459540,3321.8055059999997,67621.10722512097,476244,sell,V3_constant_75
221276.51874738027,3359.401746,0.75,476820,3139.372,-14575.588111831428,479124,sell,V3_constant_75
210344.82766350667,3048.8901,0.75,502452,3098.409558,-3416.3697109394707,504180,buy_cover,V3_constant_75
207750.99865615254,3487.957452,0.75,505620,3271.3156059999997,-12981.632066673366,508788,sell,V3_constant_75
198014.77460614752,2991.741532,0.75,510804,2738.0174939999997,16793.272194828227,514048,buy_cover,V3_constant_75
210580.02653607773,2738.0174939999997,0.75,514048,2544.34103,-14973.859205621004,514489,sell,V3_constant_75
199349.632131862,2544.34103,0.75,514489,2635.807056,-7166.373297755868,515159,buy_cover,V3_constant_75
193944.94971372528,2552.629372,0.75,516152,2653.100514,-7633.63855888939,516626,buy_cover,V3_constant_75
188190.62905210117,2653.100514,0.75,516626,2733.4631980000004,5622.7646440660465,517456,sell,V3_constant_75
192407.70253515072,2733.4631980000004,0.75,517456,2556.081114,12485.881994203053,518370,buy_cover,V3_constant_75
201743.2528754227,2556.081114,0.75,518370,2484.223056,-5749.946014935238,519181,sell,V3_constant_75
197430.79336422126,2484.223056,0.75,519181,2542.038306,-4594.79295686289,519690,buy_cover,V3_constant_75
193955.08402756945,2316.0331140000003,0.7499999999999999,521440,2314.3170440000004,-221.22825692855986,522161,sell,V3_constant_75
193789.16283487304,2314.3170440000004,0.75,522161,2383.196544,-5767.611746447452,522796,buy_cover,V3_constant_75
189434.38565061224,2345.1289319999996,0.7500000000000001,523935,2549.4100160000003,16419.01307512293,525467,sell,V3_constant_75
201748.6454569544,2549.4100160000003,0.75,525467,2637.987492,-7009.607870223292,526527,buy_cover,V3_constant_75
196461.1772574684,2637.987492,0.7500000000000001,526527,2644.1310679999997,378.7763643110811,527308,sell,V3_constant_75
196745.25953070167,2644.1310679999997,0.75,527308,2396.22915,18445.963834096037,528850,buy_cover,V3_constant_75
210550.22061734408,2396.22915,0.75,528850,2412.987306,1387.6935606472543,529800,sell,V3_constant_75
211590.99078782953,2412.987306,0.75,529800,2419.7038439999997,-588.953968820686,530796,buy_cover,V3_constant_75
211117.5366625958,2419.7038439999997,0.75,530796,2442.21146,1878.5503912422864,531435,sell,V3_constant_75
212526.44945602756,2442.21146,0.75,531435,2658.08151,-18785.462858277664,531995,buy_cover,V3_constant_75
198405.4733449009,2658.08151,0.75,531995,2587.992298,-5308.885911146004,532573,sell,V3_constant_75
194423.80891154142,2644.710952,0.7500000000000001,533849,2513.472594,9647.890241282264,535544,buy_cover,V3_constant_75
201630.5630211664,2513.472594,0.75,535544,2609.557984,7624.234979923582,536601,sell,V3_constant_75
207348.73925610908,2609.557984,0.75,536601,2485.7370479999995,9838.499756320904,538173,buy_cover,V3_constant_75
214696.51176246136,2485.7370479999995,0.75,538173,3423.8650900000002,80909.12552991664,551988,sell,V3_constant_75
275378.3559098988,3488.8776359999997,0.75,552276,3399.0700500000003,-7195.849980363215,553428,sell,V3_constant_75
269981.4684246264,3455.500962,0.75,554868,3221.045662,-18418.863471323973,556884,sell,V3_constant_75
256167.32082113344,3447.199302,0.75,558612,3269.8059080000003,-13279.593062320113,560052,sell,V3_constant_75
246207.62602439336,3085.752726,0.75,562356,3258.45156,-13779.373015806486,562932,buy_cover,V3_constant_75
235836.16511863488,3119.955884,0.75,563508,2670.594012,33967.08472045718,566964,buy_cover,V3_constant_75
261276.10323420996,2670.594012,0.75,566964,2634.862922,-3598.833467753895,568315,sell,V3_constant_75
258576.97813339456,2634.862922,0.75,568315,2760.552,-12334.711285980418,568861,buy_cover,V3_constant_75
249287.15812218923,2737.1024700000003,0.75,569885,2263.9927079999998,43089.43925808437,571759,buy_cover,V3_constant_75
281566.8444920342,2263.9927079999998,0.7499999999999999,571759,2162.987316,-12669.367372537206,573015,sell,V3_constant_75
272064.8189626313,2162.987316,0.75,573015,1933.006524,28927.44821647645,575212,buy_cover,V3_constant_75
293719.59540214424,1933.006524,0.7499999999999999,575212,1898.630198,-5338.856380893558,575736,sell,V3_constant_75
289715.4531164741,1898.630198,0.75,575736,1980.706062,-12524.09405480232,576594,buy_cover,V3_constant_75
280278.9252574049,2034.403038,0.7500000000000001,578650,1860.251976,23992.73518258118,580291,buy_cover,V3_constant_75
298231.4348055521,1860.251976,0.7499999999999999,580291,1845.6308000000001,-2462.377348745591,580765,sell,V3_constant_75
296384.65179399296,1845.6308000000001,0.75,580765,1596.499236,40007.346417359135,582726,buy_cover,V3_constant_75
326345.7039092432,1596.499236,0.75,582726,1575.8847600000001,-4342.713257724419,583835,sell,V3_constant_75
323088.6689659499,1575.8847600000001,0.75,583835,1598.859708,-4710.322032648895,585438,buy_cover,V3_constant_75
319507.46414111834,1797.7894860000001,0.75,587270,1779.8539580000001,-3314.0604161436204,587989,sell,V3_constant_75
317021.9188290106,1779.8539580000001,0.75,587989,1831.326192,-9168.05735264381,588975,buy_cover,V3_constant_75
310098.32252670336,1839.897906,0.7499999999999999,590584,2404.3390360000003,94969.42424401973,599220,sell,V3_constant_75
381325.39070971817,2404.3390360000003,0.75,599220,2474.4847979999995,-11125.021037975268,599508,buy_cover,V3_constant_75
372924.42612263025,2537.7074399999997,0.7499999999999999,599778,2310.547798,-33517.65739762451,603796,sell,V3_constant_75
347786.1830744119,2310.547798,0.75,603796,2309.571822,146.91888113843743,604284,buy_cover,V3_constant_75
347844.2043078046,2309.571822,0.75,604284,2393.481208,12493.399515912577,605281,sell,V3_constant_75
357214.253944739,2393.481208,0.75,605281,2454.9909,-9179.977509913617,605958,buy_cover,V3_constant_75
350275.6886742121,2454.9909,0.75,605958,2402.759352,-7589.4615559629165,606708,sell,V3_constant_75
344583.5925072399,2535.617022,0.75,608021,4157.91825,220240.41390111344,631188,sell,V3_constant_75
509763.902933075,4209.771786,0.75,632628,4134.812872,-9277.076661975181,636372,sell,V3_constant_75
502806.09543659363,4153.360506,0.75,640404,3899.2200000000003,-30955.063385354006,641268,sell,V3_constant_75
479589.7978975781,3602.5093540000003,0.75,642708,2955.54099,86128.71005879948,649044,buy_cover,V3_constant_75
544114.3919719931,2955.54099,0.75,649044,2988.7621280000003,5895.933440401102,650032,sell,V3_constant_75
548536.3420522939,2988.7621280000003,0.75,650032,2859.97188,23637.275653363322,650941,buy_cover,V3_constant_75
566182.0183410086,2859.97188,0.75,650941,3064.856906,40317.94194130984,651829,sell,V3_constant_75
596420.474796991,3064.856906,0.75,651829,3079.935864,-2934.337911412935,652419,buy_cover,V3_constant_75
594130.2582922117,3079.935864,0.75,652419,3282.453378,38813.074115490774,653371,sell,V3_constant_75
623240.0638788298,3282.453378,0.75,653371,3127.77543,29368.755947145284,654541,buy_cover,V3_constant_75
645173.1448296069,3127.77543,0.75,654541,2862.9073040000003,-54871.12490591407,655288,sell,V3_constant_75
604019.8011501713,2966.84325,0.75,657584,3175.724728,42267.60051649285,661320,sell,V3_constant_75
635720.5015375409,3175.724728,0.7499999999999999,661320,3107.1213,13733.143896653084,662399,buy_cover,V3_constant_75
645925.0013848002,3107.1213,0.75,662399,3287.4323820000004,37210.69625494757,663918,sell,V3_constant_75
673833.0235760108,3287.4323820000004,0.75,663918,3341.928252,-11170.123826577445,664479,buy_cover,V3_constant_75
665354.3557525413,3341.928252,0.75,664479,3166.056662,-35266.90435779281,664944,sell,V3_constant_75
638904.1774841967,2966.133108,0.75,667093,2940.531776,-5767.849724403932,667528,sell,V3_constant_75
634578.2901908938,2940.531776,0.75,667528,2093.158548,182866.48411606794,670116,buy_cover,V3_constant_75
771632.966534416,2093.158548,0.7499999999999999,670116,2055.38884,-14226.677063042647,670665,sell,V3_constant_75
760962.958737134,2055.38884,0.75,670665,2012.20236,15988.883566527744,671977,buy_cover,V3_constant_75
772840.4769682193,2012.20236,0.75,671977,2026.074704,5016.810819506296,672526,sell,V3_constant_75
776603.085082849,2026.074704,0.75,672526,2022.214362,1479.7165766260587,673329,buy_cover,V3_constant_75
777596.3820525561,2022.214362,0.75,673329,1951.90954,-27334.309692087932,674551,sell,V3_constant_75
757095.6497834902,1951.90954,0.75,674551,1904.340792,18450.726895454573,675266,buy_cover,V3_constant_75
770820.1306076136,1904.340792,0.75,675266,1969.376046,26005.497561893542,675963,sell,V3_constant_75
790324.2537790337,1969.376046,0.75,675963,1989.307782,-7998.711838091025,676425,buy_cover,V3_constant_75
784206.6712623986,1989.307782,0.75,676425,2051.559606,24216.876733212615,677958,sell,V3_constant_75
802369.3288123081,2051.559606,0.75,677958,1982.0363280000001,27190.73301870108,678745,buy_cover,V3_constant_75
822642.0231770121,1982.0363280000001,0.75,678745,2066.33665,34645.738992650644,680265,sell,V3_constant_75
848626.3274215,2066.33665,0.75,680265,2147.389392,-33287.61452189088,680700,buy_cover,V3_constant_75
823533.3225809686,2147.389392,0.75,680700,2292.011506,55111.656443651416,681437,sell,V3_constant_75
864867.0649137071,2292.011506,0.75,681437,2157.371388,50805.101982709486,682873,buy_cover,V3_constant_75
902841.1613410022,2140.17188,0.75,683665,2039.05773,42655.494684762554,684789,buy_cover,V3_constant_75
934697.3561803731,2039.05773,0.75,684789,2081.13369,18905.925884107826,685646,sell,V3_constant_75
948876.8005934539,2081.13369,0.75,685646,2086.727262,-2550.3078090890776,686759,buy_cover,V3_constant_75
946821.7382165482,2086.727262,0.75,686759,2089.562004,907.0171404359862,687192,sell,V3_constant_75
947502.0010718752,2089.562004,0.75,687192,2265.623034,-79833.99968469248,688412,buy_cover,V3_constant_75
887484.3760081949,2265.623034,0.75,688412,2298.450218,12498.883801023941,689818,sell,V3_constant_75
896858.5388589628,2298.450218,0.75,689818,2345.71905,-18444.328755944036,691407,buy_cover,V3_constant_75
882890.7635111759,2345.71905,0.75,691407,2294.710966,-19544.06127006607,691879,sell,V3_constant_75
868232.7175586263,2263.2472599999996,0.75,693265,2287.00731,-9114.856215332984,694011,buy_cover,V3_constant_75
861266.3404894928,2287.00731,0.75,694011,2335.7927480000003,18020.33604175027,695708,sell,V3_constant_75
874781.5925208055,2335.7927480000003,0.75,695708,2321.8942859999997,5205.170697775437,696325,buy_cover,V3_constant_75
878554.2533052589,2321.8942859999997,0.75,696325,2308.8981280000003,-5266.883048850927,697026,sell,V3_constant_75
874604.0910186209,2308.8981280000003,0.75,697026,2320.053918,-4225.746597079211,697536,buy_cover,V3_constant_75
871303.5904571585,2144.9289,0.75,699627,2095.43083,-20447.333076512325,700245,sell,V3_constant_75
855968.0906497742,2095.43083,0.75,700245,2041.50822,22027.023160286248,702222,buy_cover,V3_constant_75
872359.9628063914,2041.50822,0.75,702222,2006.018716,-15507.917257189401,702783,sell,V3_constant_75
860729.0248634994,2006.018716,0.75,702783,1609.741884,170031.8266648812,704704,buy_cover,V3_constant_75
988123.7855084308,1609.741884,0.75,704704,1648.6702,23490.985985531122,705375,sell,V3_constant_75
1005742.024997579,1648.6702,0.75,705375,1667.1233579999998,-11256.981188038248,705922,buy_cover,V3_constant_75
997148.4278028009,1667.1233579999998,0.75,705922,1676.504632,5210.112295508152,706102,sell_final,V3_constant_75
10000.0,173.114616,1.0,1982,172.275538,-52.4497206046708,2899,sell,V1_vol_target_20d_clip_0p4_1p0
9947.55027939533,172.275538,1.0,2899,176.065206,-218.8229585764857,4027,buy_cover,V1_vol_target_20d_clip_0p4_1p0
9726.737810762965,176.065206,1.0,4027,185.71285,528.8814636934749,5104,sell,V1_vol_target_20d_clip_0p4_1p0
10255.61927445644,185.71285,1.0,5104,185.347062,20.200317302334952,6094,buy_cover,V1_vol_target_20d_clip_0p4_1p0
8558.489922734403,185.347062,0.8330429043122634,6094,176.86462,-394.94724473485167,6611,sell,V1_vol_target_20d_clip_0p4_1p0
9878.82122316903,176.86462,1.0,6611,175.555104,73.14376286211882,7835,buy_cover,V1_vol_target_20d_clip_0p4_1p0
9949.989221786516,175.555104,1.0,7835,171.305732,-244.72620001162613,8379,sell,V1_vol_target_20d_clip_0p4_1p0
9705.26302177489,171.305732,1.0,8379,164.08281,409.21235195117333,9191,buy_cover,V1_vol_target_20d_clip_0p4_1p0
10112.534321121708,164.08281,1.0,9191,182.553482,1133.8600736813914,10628,sell,V1_vol_target_20d_clip_0p4_1p0
11246.3943948031,182.553482,1.0,10628,184.24684200000002,-104.3207246404545,11330,buy_cover,V1_vol_target_20d_clip_0p4_1p0
11139.824391283684,184.24684200000002,1.0,11330,181.153762,-191.3926738888058,11781,sell,V1_vol_target_20d_clip_0p4_1p0
10948.431717394878,181.153762,1.0,11781,188.767746,-460.16765168203347,12405,buy_cover,V1_vol_target_20d_clip_0p4_1p0
10486.074379369365,188.767746,1.0,12405,188.04238400000003,-44.4718536870696,12871,sell,V1_vol_target_20d_clip_0p4_1p0
10441.602525682296,188.04238400000003,1.0,12871,187.177428,48.02962363791812,13737,buy_cover,V1_vol_target_20d_clip_0p4_1p0
10487.543828815078,187.177428,1.0,13737,184.603072,-148.3779714243865,14236,sell,V1_vol_target_20d_clip_0p4_1p0
10339.165857390692,184.603072,1.0,14236,184.51689599999997,4.826920036077354,14247,buy_cover,V1_vol_target_20d_clip_0p4_1p0
10341.92494425529,182.253542,1.0,15687,144.60891600000002,2136.1338287073904,30375,buy_cover,V1_vol_target_20d_clip_0p4_1p0
12475.990387973829,143.62127,1.0,30663,143.75874599999997,-11.941667924724243,31527,buy_cover,V1_vol_target_20d_clip_0p4_1p0
9613.311101272882,201.029786,0.7714376128404242,48807,142.47849,2799.9426842065914,55344,buy_cover,V1_vol_target_20d_clip_0p4_1p0
11645.153740957074,169.23384,0.7631375613093767,57447,163.63726599999998,-389.6095537247511,57493,sell,V1_vol_target_20d_clip_0p4_1p0
11468.693031240311,163.63726599999998,0.7712656895990596,57493,160.362066,229.5463490672737,58193,buy_cover,V1_vol_target_20d_clip_0p4_1p0
12994.824585516559,160.362066,0.8607430713366793,58193,153.38931599999998,-570.0031970145319,59163,sell,V1_vol_target_20d_clip_0p4_1p0
12973.841298053458,153.38931599999998,0.8930715710947924,59163,179.475888,-2206.43106589365,59905,buy_cover,V1_vol_target_20d_clip_0p4_1p0
10188.831450891052,175.075008,0.8271372223700312,60992,390.4219,12523.444625548276,95701,sell,V1_vol_target_20d_clip_0p4_1p0
17601.92708279509,370.494084,0.7085656427311993,101495,317.596468,-2519.165407299446,105239,sell,V1_vol_target_20d_clip_0p4_1p0
22322.46678777516,365.333052,1.0,109847,934.813,34773.341907671405,136783,sell,V1_vol_target_20d_clip_0p4_1p0
32719.005138779587,1576.9353239999998,0.5730544130359073,150989,3432.533356,38472.346635235095,172818,sell,V1_vol_target_20d_clip_0p4_1p0
38227.26213227267,2871.4441739999997,0.4,175757,2256.79855,-8194.735123606602,176621,sell,V1_vol_target_20d_clip_0p4_1p0
34949.36808283003,2843.838654,0.4,178061,2703.819128,-1734.0607119619453,178925,sell,V1_vol_target_20d_clip_0p4_1p0
58722.090851640554,1804.359056,0.6856904488524515,184304,1985.537028,-5896.356732838962,184880,buy_cover,V1_vol_target_20d_clip_0p4_1p0
66551.53165412293,1942.36145,0.834698122622123,189488,2023.494618,-2779.8797240774147,192080,buy_cover,V1_vol_target_20d_clip_0p4_1p0
71060.92915766814,2182.9765079999997,0.9236120780669346,192656,3060.8077160000003,28535.58351170452,209936,sell,V1_vol_target_20d_clip_0p4_1p0
79865.67205983288,3305.06088,0.7572096981342944,212528,4179.51393,21090.465964259973,231248,sell,V1_vol_target_20d_clip_0p4_1p0
109120.51384458887,4354.9308120000005,0.862175755263738,231536,4078.8540660000003,-6958.469502598295,232976,sell,V1_vol_target_20d_clip_0p4_1p0
119605.64828706178,3406.5785480000004,1.0,240464,2465.162934,33053.292336392886,246224,buy_cover,V1_vol_target_20d_clip_0p4_1p0
114539.88684912428,2465.162934,0.7504168258960973,246224,2337.842338,-5959.194917499684,246475,sell,V1_vol_target_20d_clip_0p4_1p0
110351.88906881768,2337.842338,0.7523522665551132,246475,2591.588214,-11977.422457200693,246962,buy_cover,V1_vol_target_20d_clip_0p4_1p0
96158.20067847286,2752.75044,0.7139948009810317,248591,2959.8379139999997,7192.560903615173,249284,sell,V1_vol_target_20d_clip_0p4_1p0
99566.63033041166,2959.8379139999997,0.7018214386125481,249284,3195.0088739999997,-7910.962692708243,249750,buy_cover,V1_vol_target_20d_clip_0p4_1p0
94144.62697374314,3195.0088739999997,0.7028969768646005,249750,3076.8845,-3516.93307918137,250537,sell,V1_vol_target_20d_clip_0p4_1p0
109163.55781021426,2959.0816979999995,0.8370085176521548,251580,3050.369804,3322.7038221870316,252179,sell,V1_vol_target_20d_clip_0p4_1p0
124587.11286886405,3050.369804,0.9315357021033552,252179,2666.013096,15698.393612716201,254066,buy_cover,V1_vol_target_20d_clip_0p4_1p0
139728.1713088306,2666.013096,0.9351541313256757,254066,2650.31983,-878.0550582715659,255380,sell,V1_vol_target_20d_clip_0p4_1p0
123107.41467310696,2650.31983,0.8287873344382184,255380,2995.9490699999997,-16054.48026960918,255884,buy_cover,V1_vol_target_20d_clip_0p4_1p0
103138.50169637373,2632.596414,0.7786382196734519,258056,2534.323034,-3889.8150784321915,258628,sell,V1_vol_target_20d_clip_0p4_1p0
100746.44999933153,2534.323034,0.7835904289452585,258628,2606.341164,-2862.91855164725,259955,buy_cover,V1_vol_target_20d_clip_0p4_1p0
125330.47804139763,2885.982688,0.9971616384218422,261337,2964.072696,-3391.23419348475,261799,buy_cover,V1_vol_target_20d_clip_0p4_1p0
122270.92353928437,2964.072696,1.0,261799,3176.894494,8726.694400519758,266378,sell,V1_vol_target_20d_clip_0p4_1p0
130997.61793980413,3176.894494,1.0,266378,3228.6756060000002,-2135.16231688924,266666,buy_cover,V1_vol_target_20d_clip_0p4_1p0
128836.25609932693,3272.1543,1.0,266698,2984.2630280000003,-11382.290492596643,267818,sell,V1_vol_target_20d_clip_0p4_1p0
117453.96560673029,2984.2630280000003,1.0,267818,3096.8892539999997,-4432.713269985528,268277,buy_cover,V1_vol_target_20d_clip_0p4_1p0
112997.7615436234,3012.587362,1.0,269538,3118.02348,-3954.750450374602,270002,buy_cover,V1_vol_target_20d_clip_0p4_1p0
109020.41154094008,3118.02348,1.0,270002,3025.524774,-3276.4895611888205,270647,sell,V1_vol_target_20d_clip_0p4_1p0
105743.92197975126,2971.384158,1.0,271787,2837.23244,-4814.498588690258,272853,sell,V1_vol_target_20d_clip_0p4_1p0
100929.423391061,2837.23244,1.0,272853,2835.677022,55.33522308166721,273570,buy_cover,V1_vol_target_20d_clip_0p4_1p0
100964.57272946446,2835.677022,1.0,273570,2762.4773940000005,-2645.6196845345985,274101,sell,V1_vol_target_20d_clip_0p4_1p0
98318.95304492986,2762.4773940000005,1.0,274101,2089.877892,23938.399357691,277466,buy_cover,V1_vol_target_20d_clip_0p4_1p0
83109.2922970478,2089.877892,0.6798990821958403,277466,2001.989522,-3526.9463243011123,278340,sell,V1_vol_target_20d_clip_0p4_1p0
79287.03032286966,2001.989522,0.6679010576035936,278340,2050.10994,-1905.7634904195002,278781,buy_cover,V1_vol_target_20d_clip_0p4_1p0
76849.90058929137,1989.082104,0.658022765081478,279862,1836.297186,5902.979761871757,281661,buy_cover,V1_vol_target_20d_clip_0p4_1p0
81737.95832423736,1836.297186,0.6662873842716154,281661,1916.876548,3552.6527077384526,282267,sell,V1_vol_target_20d_clip_0p4_1p0
96194.7034498003,1916.876548,0.762062686931118,282267,1796.319192,6049.9389139418345,283346,buy_cover,V1_vol_target_20d_clip_0p4_1p0
131049.39077084787,1796.319192,0.9908461188905657,283346,1780.423844,-1211.5862995134376,283952,sell,V1_vol_target_20d_clip_0p4_1p0
131048.49755445748,1780.423844,1.0,283952,1248.729696,39135.47104779359,286538,buy_cover,V1_vol_target_20d_clip_0p4_1p0
89617.49529530025,1141.5282599999998,0.5266729878978035,288796,1192.91137,3996.456122143325,289870,sell,V1_vol_target_20d_clip_0p4_1p0
90452.9864752198,1192.91137,0.5193844229512085,289870,1092.208398,7635.8468408855115,291864,buy_cover,V1_vol_target_20d_clip_0p4_1p0
103711.78292815541,1092.208398,0.5705598184605424,291864,1188.502252,9098.54525656502,293479,sell,V1_vol_target_20d_clip_0p4_1p0
149533.33271768683,1188.502252,0.7834281346332008,293479,1099.829922,11156.458122716169,294463,buy_cover,V1_vol_target_20d_clip_0p4_1p0
173053.06273456314,1099.829922,0.8567107654783354,294463,1481.893562,60022.657604640175,296666,sell,V1_vol_target_20d_clip_0p4_1p0
195759.59189141568,1481.893562,0.7471177654801194,296666,1606.881312,-16510.995780227997,297550,buy_cover,V1_vol_target_20d_clip_0p4_1p0
181166.8604817337,1606.881312,0.7380420092829232,297550,1479.1741060000002,-14464.972372755292,297999,sell,V1_vol_target_20d_clip_0p4_1p0
159402.99722054988,1670.405852,0.6900425074449479,299769,1681.2261780000001,-1032.5524623483943,300509,buy_cover,V1_vol_target_20d_clip_0p4_1p0
160046.96821187847,1681.2261780000001,0.6960374366284457,300509,1711.05772,2774.7123076028656,302229,sell,V1_vol_target_20d_clip_0p4_1p0
